clave,nombre,creditos,semestre,calificacion
1121,Calculo y geometria analitica,12,1,6.392527281096378
1123,Quimica,10,1,6.493109875588315
1130,Fundamentos de fisica,6,1,7.837514126966585
1122,Fundamentos de programacion,10,1,7.87050952881331
1120,Algebra,8,1,9.845777407673708
1220,Algebra lineal,8,2,9.890733372582044
1228,Mecanica,12,2,6.0997204729732815
1124,Redaccion y exposicion de temas de ingenieria,6,2,7.131844933732102
1227,Estructura de datos y algoritmos I,10,2,6.81245663056565
1221,Calculo integral,8,2,9.187548237759115
1436,Probabilidad,8,3,9.330607017644272
1321,Calculo vectorial,8,3,7.5214718776164275
1325,Ecuaciones diferenciales,8,3,8.635568207646072
1222,Cultura y comunicacion,2,3,8.118960868402386
1317,Estructura de datos y algoritmos II,10,3,9.58066838011333
1323,Programacion orientada a objetos,10,3,8.65682987080673
