clave,nombre,creditos,semestre,calificacion
1120,Algebra,8,1,8.673297798521105
1121,Calculo y geometria analitica,12,1,7.559752390270688
1123,Quimica,10,1,6.3090286405420555
1130,Fundamentos de fisica,6,1,8.860071467518877
1122,Fundamentos de programacion,10,1,6.9900875014779
1220,Algebra lineal,8,2,8.491279110892211
1221,Calculo integral,8,2,6.586860881698263
1124,Redaccion y exposicion de temas de ingenieria,6,2,6.055740333159626
1227,Estructura de datos y algoritmos I,10,2,9.203493870038827
1228,Mecanica,12,2,9.076361224436582
