clave,nombre,creditos,semestre,calificacion
1120,Algebra,8,1,7.73496745233355
1123,Quimica,10,1,9.888340671174188
1130,Fundamentos de fisica,6,1,6.018491573197479
1122,Fundamentos de programacion,10,1,8.005284918099036
1121,Calculo y geometria analitica,12,1,7.408159922610965
1221,Calculo integral,8,2,6.949709719756623
1228,Mecanica,12,2,8.00500396556613
1124,Redaccion y exposicion de temas de ingenieria,6,2,6.745490602470784
1227,Estructura de datos y algoritmos I,10,2,7.446366277744747
1220,Algebra lineal,8,2,9.87905982505055
1321,Calculo vectorial,8,3,8.085368540813336
1325,Ecuaciones diferenciales,8,3,8.291478016948078
1222,Cultura y comunicacion,2,3,8.509136978845126
1317,Estructura de datos y algoritmos II,10,3,8.535712044847985
1323,Programacion orientada a objetos,10,3,7.70859978926106
1436,Probabilidad,8,3,6.747787724511275
1445,Fundamentos de estadistica,8,4,9.598305622143869
1414,Electricidad y magnetismo,10,4,9.798760862837073
1433,Analisis numerico,8,4,7.7928570094367835
1424,Matematicas avanzadas,8,4,7.701253400657853
0119,Estructuras discretas,8,4,6.174865090923587
1503,Estructura y programacion de computadoras,8,5,7.793536282926681
0442,Lenguajes formales y automatas,8,5,8.997962859786767
1473,Señales y sistemas,8,5,7.232210111060173
1531,Ingenieria de software,8,5,9.780029642595945
0138,Dispositivos electronicos,10,5,6.770353358060872
0840,Sistemas operativos,8,6,6.341522745187643
1645,Disenio digital y moderno,10,6,8.622972732657306
1644,Bases de datos,14,6,6.879352476158329
1562,Circuitos electronicos,8,6,9.429614468663232
1643,Administracion de proyectos de software,8,6,6.348220574078198
