clave,nombre,creditos,semestre,calificacion
1120,Algebra,8,1,7.167387753433564
1121,Calculo y geometria analitica,12,1,7.907415924771312
1123,Quimica,10,1,6.720402475017295
1130,Fundamentos de fisica,6,1,6.061760834364297
1122,Fundamentos de programacion,10,1,9.754247216330402
1220,Algebra lineal,8,2,6.6755576574543465
1221,Calculo integral,8,2,7.384708067597514
1228,Mecanica,12,2,9.847881667630144
1124,Redaccion y exposicion de temas de ingenieria,6,2,6.46723664318069
1227,Estructura de datos y algoritmos I,10,2,9.083691696035192
