clave,nombre,creditos,semestre,calificacion
1120,Algebra,8,1,7.773958467687722
1121,Calculo y geometria analitica,12,1,8.559077092899194
1123,Quimica,10,1,8.577073367125458
1122,Fundamentos de programacion,10,1,8.759683061812312
1130,Fundamentos de fisica,6,1,7.094079369921569
1220,Algebra lineal,8,2,6.2877752997935
1221,Calculo integral,8,2,9.69395239341982
1228,Mecanica,12,2,6.559507503886655
1124,Redaccion y exposicion de temas de ingenieria,6,2,6.465484852210809
1227,Estructura de datos y algoritmos I,10,2,9.852615177446205
1436,Probabilidad,8,3,6.349249151214624
1321,Calculo vectorial,8,3,9.453324078128858
1325,Ecuaciones diferenciales,8,3,6.047097578485478
1222,Cultura y comunicacion,2,3,8.306549334158419
1317,Estructura de datos y algoritmos II,10,3,6.575139272452807
1323,Programacion orientada a objetos,10,3,8.912442435292236
1445,Fundamentos de estadistica,8,4,9.71031238222792
1414,Electricidad y magnetismo,10,4,9.026812965371189
1433,Analisis numerico,8,4,6.13890919605956
1424,Matematicas avanzadas,8,4,6.440009237474013
0119,Estructuras discretas,8,4,8.070381788740386
1503,Estructura y programacion de computadoras,8,5,9.107389419910385
0138,Dispositivos electronicos,10,5,8.216617092927445
0442,Lenguajes formales y automatas,8,5,8.625967732379069
1473,Señales y sistemas,8,5,6.7032606751061445
1531,Ingenieria de software,8,5,6.0000778982205984
0840,Sistemas operativos,8,6,8.585769106829167
1645,Disenio digital y moderno,10,6,6.380365147658541
1644,Bases de datos,14,6,9.661313441032789
1562,Circuitos electronicos,8,6,7.624008050799293
1643,Administracion de proyectos de software,8,6,8.233618770953044
1537,Finanzas en la ingenieria en computacion,6,7,8.801186442494874
1535,Diseño digital VLSI,8,7,7.99894328611781
0406,Inteligencia artificial,8,7,9.91735903927159
0434,Compiladores,8,7,7.437851913525896
1686,Sistemas de comunicaciones,8,7,8.949295761262034
1413,Introduccion a la economia,8,7,8.741858929002774
1000,Optativa de ciencias sociales y humanidades,6,8,8.68394317408949
1672,Microcomputadoras,8,8,7.661575930134973
1590,Computacion graficas e iteracion humano-computadora,10,8,6.744475324094257
1052,Etica profesional,6,8,7.581351924383313
1598,Redes de datos seguras,14,8,6.591221214439706
