clave,nombre,creditos,semestre,calificacion
1120,Algebra,8,1,7.053150990388195
1121,Calculo y geometria analitica,12,1,6.784468465419032
1123,Quimica,10,1,8.36024585743394
1130,Fundamentos de fisica,6,1,9.812824532938622
1122,Fundamentos de programacion,10,1,9.96660859204345
1220,Algebra lineal,8,2,9.824426179082176
1221,Calculo integral,8,2,8.091738263833268
1228,Mecanica,12,2,7.214034897902128
1124,Redaccion y exposicion de temas de ingenieria,6,2,8.437233513310169
1227,Estructura de datos y algoritmos I,10,2,7.158898110983419
1436,Probabilidad,8,3,7.293149924074405
1321,Calculo vectorial,8,3,7.456796869758385
1222,Cultura y comunicacion,2,3,8.770783977393961
1317,Estructura de datos y algoritmos II,10,3,7.671482218986906
1323,Programacion orientada a objetos,10,3,9.60172305967286
1325,Ecuaciones diferenciales,8,3,8.747237282302015
1445,Fundamentos de estadistica,8,4,9.530899754075254
1433,Analisis numerico,8,4,9.023480717570585
1424,Matematicas avanzadas,8,4,7.196887899830617
0119,Estructuras discretas,8,4,6.121238486871779
1414,Electricidad y magnetismo,10,4,9.914662055913551
1503,Estructura y programacion de computadoras,8,5,9.271102494250952
0138,Dispositivos electronicos,10,5,9.39593265974858
0442,Lenguajes formales y automatas,8,5,9.6546296670262
1473,Señales y sistemas,8,5,8.663862844771678
1531,Ingenieria de software,8,5,8.14816713869051
0840,Sistemas operativos,8,6,9.808881317714619
1645,Disenio digital y moderno,10,6,6.962475649088569
1644,Bases de datos,14,6,9.419332279648767
1562,Circuitos electronicos,8,6,7.098415038336279
1643,Administracion de proyectos de software,8,6,9.196256192387908
1537,Finanzas en la ingenieria en computacion,6,7,9.886022005957953
1535,Diseño digital VLSI,8,7,6.179578708284892
0406,Inteligencia artificial,8,7,7.301688080846398
0434,Compiladores,8,7,7.989807722159368
1413,Introduccion a la economia,8,7,8.988512630636817
1686,Sistemas de comunicaciones,8,7,7.4039030143222115
1672,Microcomputadoras,8,8,7.223398759650866
1590,Computacion graficas e iteracion humano-computadora,10,8,8.377701910647176
1052,Etica profesional,6,8,9.328750766392229
1598,Redes de datos seguras,14,8,9.30405440467544
1000,Optativa de ciencias sociales y humanidades,6,8,7.626863110434861
