clave,nombre,creditos,semestre,calificacion
1120,Algebra,8,1,6.74185036661929
1121,Calculo y geometria analitica,12,1,6.909957087875724
1130,Fundamentos de fisica,6,1,7.37106052319581
1122,Fundamentos de programacion,10,1,9.082718163765385
1123,Quimica,10,1,8.469353845376173
1220,Algebra lineal,8,2,7.141924454033009
1221,Calculo integral,8,2,9.88362412984743
1228,Mecanica,12,2,8.693473939395378
1124,Redaccion y exposicion de temas de ingenieria,6,2,6.274109460358724
1227,Estructura de datos y algoritmos I,10,2,6.9662448657376945
