clave,nombre,creditos,semestre,calificacion
1120,Algebra,8,1,6.486362583041532
1121,Calculo y geometria analitica,12,1,7.522482027869398
1123,Quimica,10,1,7.1038410706879285
1130,Fundamentos de fisica,6,1,8.122600636050462
1122,Fundamentos de programacion,10,1,6.5731823626172226
1220,Algebra lineal,8,2,8.314295085957532
1221,Calculo integral,8,2,6.20387669874458
1228,Mecanica,12,2,9.343077889136854
1124,Redaccion y exposicion de temas de ingenieria,6,2,6.061070763868489
1227,Estructura de datos y algoritmos I,10,2,7.581323943105387
1436,Probabilidad,8,3,7.783867350775745
1321,Calculo vectorial,8,3,8.756914843653346
1325,Ecuaciones diferenciales,8,3,9.320226770946306
1222,Cultura y comunicacion,2,3,9.303000760502801
1317,Estructura de datos y algoritmos II,10,3,9.81795207944196
1323,Programacion orientada a objetos,10,3,7.043132335137589
1445,Fundamentos de estadistica,8,4,7.646969281204855
1414,Electricidad y magnetismo,10,4,8.154539495800098
1424,Matematicas avanzadas,8,4,8.06292179464532
0119,Estructuras discretas,8,4,7.60845950781945
1433,Analisis numerico,8,4,9.578631269057155
0138,Dispositivos electronicos,10,5,7.449024535949695
0442,Lenguajes formales y automatas,8,5,6.4733953376013815
1473,Señales y sistemas,8,5,9.782735082651417
1531,Ingenieria de software,8,5,9.388052868542202
1503,Estructura y programacion de computadoras,8,5,9.712864552937102
1645,Disenio digital y moderno,10,6,7.536403412762569
1644,Bases de datos,14,6,7.233672911892911
1562,Circuitos electronicos,8,6,9.183578700775763
1643,Administracion de proyectos de software,8,6,9.926960307802169
0840,Sistemas operativos,8,6,6.734484840754579
1537,Finanzas en la ingenieria en computacion,6,7,8.869668011418534
1535,Diseño digital VLSI,8,7,7.638116613866965
0406,Inteligencia artificial,8,7,7.219842528360245
0434,Compiladores,8,7,9.506559681896125
1686,Sistemas de comunicaciones,8,7,8.315727761820972
1413,Introduccion a la economia,8,7,8.093475958215436
1000,Optativa de ciencias sociales y humanidades,6,8,7.677938865401833
1590,Computacion graficas e iteracion humano-computadora,10,8,7.360996916751958
1052,Etica profesional,6,8,9.98901423662889
1598,Redes de datos seguras,14,8,8.633855529151846
1672,Microcomputadoras,8,8,6.9420393906214795
1867,Organizacion y arquitectura de computadoras,8,9,8.205452240030144
1858,Fundamentos de sistemas embebidos,8,9,6.866897618114665
1959,Sistemas distribuidos,8,9,8.695011180157916
1952,Optativa de campo de profundizacion,8,9,8.38793329554524
2080,Recursos y necesidades de Mexico,8,9,6.493207630070547
