clave,nombre,creditos,semestre,calificacion
1121,Calculo y geometria analitica,12,1,7.396476030753243
1123,Quimica,10,1,8.470461478385104
1130,Fundamentos de fisica,6,1,7.031424528937206
1122,Fundamentos de programacion,10,1,8.867074498895146
1120,Algebra,8,1,7.4144708229608485
1220,Algebra lineal,8,2,9.557875476445169
1221,Calculo integral,8,2,8.584006520952583
1228,Mecanica,12,2,9.650082528159633
1227,Estructura de datos y algoritmos I,10,2,6.734065346948091
1124,Redaccion y exposicion de temas de ingenieria,6,2,8.777168794875937
1436,Probabilidad,8,3,8.951825843363793
1325,Ecuaciones diferenciales,8,3,9.004251816247322
1222,Cultura y comunicacion,2,3,9.477772893500617
1317,Estructura de datos y algoritmos II,10,3,7.994409260671439
1323,Programacion orientada a objetos,10,3,8.712007007822931
1321,Calculo vectorial,8,3,6.033595094512576
1445,Fundamentos de estadistica,8,4,7.763813266968974
1414,Electricidad y magnetismo,10,4,9.218874741916457
1424,Matematicas avanzadas,8,4,6.620549789802262
0119,Estructuras discretas,8,4,9.505580992047118
1433,Analisis numerico,8,4,9.718836393915286
1503,Estructura y programacion de computadoras,8,5,9.262625414912137
0138,Dispositivos electronicos,10,5,6.121087818347539
0442,Lenguajes formales y automatas,8,5,8.442973701423385
1473,Señales y sistemas,8,5,9.481281633225416
1531,Ingenieria de software,8,5,7.442132307244196
0840,Sistemas operativos,8,6,6.935652031332132
1645,Disenio digital y moderno,10,6,6.257791506753547
1644,Bases de datos,14,6,8.949399742703843
1562,Circuitos electronicos,8,6,8.807436697381503
1643,Administracion de proyectos de software,8,6,9.524669383478303
1537,Finanzas en la ingenieria en computacion,6,7,7.399184048576979
1535,Diseño digital VLSI,8,7,9.125622981749254
0434,Compiladores,8,7,9.638220213085043
1686,Sistemas de comunicaciones,8,7,8.86358633459704
1413,Introduccion a la economia,8,7,8.80343849557952
0406,Inteligencia artificial,8,7,7.131623832027706
