clave,nombre,creditos,semestre,calificacion
1120,Algebra,8,1,8.238148743927592
1121,Calculo y geometria analitica,12,1,9.82039581382093
1123,Quimica,10,1,6.791078669234961
1130,Fundamentos de fisica,6,1,7.549292677721061
1122,Fundamentos de programacion,10,1,6.997730766715461
1220,Algebra lineal,8,2,8.60097713109139
1221,Calculo integral,8,2,7.087934509502436
1228,Mecanica,12,2,7.684903252065978
1124,Redaccion y exposicion de temas de ingenieria,6,2,9.305924170500838
1227,Estructura de datos y algoritmos I,10,2,6.85748043799301
1436,Probabilidad,8,3,9.924612002930473
1321,Calculo vectorial,8,3,9.521725274385664
1325,Ecuaciones diferenciales,8,3,6.214943507354934
1222,Cultura y comunicacion,2,3,9.094169912145723
1317,Estructura de datos y algoritmos II,10,3,8.031139295574562
1323,Programacion orientada a objetos,10,3,6.386224605187443
1445,Fundamentos de estadistica,8,4,7.7901994346873655
1414,Electricidad y magnetismo,10,4,9.068494957634357
1433,Analisis numerico,8,4,9.900060079126753
1424,Matematicas avanzadas,8,4,9.169820991233593
0119,Estructuras discretas,8,4,9.09791414867899
1503,Estructura y programacion de computadoras,8,5,7.53694327431641
0138,Dispositivos electronicos,10,5,7.233584892001316
0442,Lenguajes formales y automatas,8,5,9.737111683755245
1473,Señales y sistemas,8,5,7.870139750594909
1531,Ingenieria de software,8,5,6.278545854861887
