clave,nombre,creditos,semestre,calificacion
1120,Algebra,8,1,8.233898340222638
1121,Calculo y geometria analitica,12,1,8.599010169053637
1123,Quimica,10,1,8.275215056635869
1130,Fundamentos de fisica,6,1,6.6235550519364566
1122,Fundamentos de programacion,10,1,8.295075640456272
1220,Algebra lineal,8,2,7.499648985377829
1221,Calculo integral,8,2,6.0801340539977
1228,Mecanica,12,2,6.021421017861002
1124,Redaccion y exposicion de temas de ingenieria,6,2,6.866822087625149
1227,Estructura de datos y algoritmos I,10,2,6.266957144473613
1436,Probabilidad,8,3,6.164611574758252
1321,Calculo vectorial,8,3,7.240707858278803
1325,Ecuaciones diferenciales,8,3,7.860190746315822
1222,Cultura y comunicacion,2,3,8.527683027482851
1317,Estructura de datos y algoritmos II,10,3,9.106447412040383
1323,Programacion orientada a objetos,10,3,7.831465550334965
1445,Fundamentos de estadistica,8,4,8.964521039072219
1414,Electricidad y magnetismo,10,4,8.816065670835549
1433,Analisis numerico,8,4,8.15758214096549
1424,Matematicas avanzadas,8,4,8.077294342622459
0119,Estructuras discretas,8,4,6.365326513540464
1503,Estructura y programacion de computadoras,8,5,8.492807423736625
0138,Dispositivos electronicos,10,5,6.054835730737706
0442,Lenguajes formales y automatas,8,5,6.363933472031386
1531,Ingenieria de software,8,5,8.785366270687462
1473,Señales y sistemas,8,5,9.95198249032782
