clave,nombre,creditos,semestre,calificacion
1120,Algebra,8,1,7.363101339671079
1121,Calculo y geometria analitica,12,1,9.226799394304162
1130,Fundamentos de fisica,6,1,6.167658262157076
1122,Fundamentos de programacion,10,1,7.915486268730909
1123,Quimica,10,1,6.905839602297405
1221,Calculo integral,8,2,9.358277343048183
1228,Mecanica,12,2,7.364656199906577
1124,Redaccion y exposicion de temas de ingenieria,6,2,6.145024870365006
1227,Estructura de datos y algoritmos I,10,2,6.2293988414220935
1220,Algebra lineal,8,2,7.614921162348589
1436,Probabilidad,8,3,6.4439397477520295
1321,Calculo vectorial,8,3,7.021644171099773
1325,Ecuaciones diferenciales,8,3,6.221505215089383
1222,Cultura y comunicacion,2,3,6.576895766817318
1317,Estructura de datos y algoritmos II,10,3,8.348412401820275
1323,Programacion orientada a objetos,10,3,8.621922717029344
1445,Fundamentos de estadistica,8,4,6.935368425735388
1414,Electricidad y magnetismo,10,4,9.923694123995858
1433,Analisis numerico,8,4,9.753972160818643
1424,Matematicas avanzadas,8,4,9.91395866118889
0119,Estructuras discretas,8,4,8.72271366610648
