clave,nombre,creditos,semestre,calificacion
1120,Algebra,8,1,8.752743725151278
1121,Calculo y geometria analitica,12,1,8.294677741898331
1123,Quimica,10,1,9.545332782309195
1130,Fundamentos de fisica,6,1,8.978063018036428
1122,Fundamentos de programacion,10,1,6.878360137926638
1220,Algebra lineal,8,2,8.197525001074084
1221,Calculo integral,8,2,6.495378703284972
1228,Mecanica,12,2,9.76932987004372
1124,Redaccion y exposicion de temas de ingenieria,6,2,8.384077598686924
1227,Estructura de datos y algoritmos I,10,2,6.887883334763156
1436,Probabilidad,8,3,6.337807955317476
1325,Ecuaciones diferenciales,8,3,8.304025203701464
1222,Cultura y comunicacion,2,3,9.75945514930254
1317,Estructura de datos y algoritmos II,10,3,9.728795839783517
1323,Programacion orientada a objetos,10,3,7.722007216919144
1321,Calculo vectorial,8,3,6.71034021250899
1445,Fundamentos de estadistica,8,4,9.316667631606412
1414,Electricidad y magnetismo,10,4,7.190127957735731
1433,Analisis numerico,8,4,9.752113035331181
0119,Estructuras discretas,8,4,6.235452829669659
1424,Matematicas avanzadas,8,4,6.615167245009538
1503,Estructura y programacion de computadoras,8,5,6.322145928367178
0138,Dispositivos electronicos,10,5,7.823906717924033
0442,Lenguajes formales y automatas,8,5,9.320990368988618
1473,Señales y sistemas,8,5,8.321682365945644
1531,Ingenieria de software,8,5,8.402377847878974
1645,Disenio digital y moderno,10,6,9.259900629327225
1644,Bases de datos,14,6,7.857696868263252
1562,Circuitos electronicos,8,6,9.646300930856624
1643,Administracion de proyectos de software,8,6,8.8467004391878
0840,Sistemas operativos,8,6,7.104065546983795
1537,Finanzas en la ingenieria en computacion,6,7,6.884072417584944
1535,Diseño digital VLSI,8,7,9.968040243439546
0406,Inteligencia artificial,8,7,8.104498127746135
0434,Compiladores,8,7,6.472806137612209
1686,Sistemas de comunicaciones,8,7,6.685163762232429
1413,Introduccion a la economia,8,7,8.86096498471544
1000,Optativa de ciencias sociales y humanidades,6,8,6.011651903404902
1672,Microcomputadoras,8,8,6.018945892014454
1590,Computacion graficas e iteracion humano-computadora,10,8,9.064087741052244
1052,Etica profesional,6,8,6.454567010499721
1598,Redes de datos seguras,14,8,6.954017106276234
1867,Organizacion y arquitectura de computadoras,8,9,9.350642638466645
1858,Fundamentos de sistemas embebidos,8,9,9.50027763043583
1959,Sistemas distribuidos,8,9,7.909780844750173
1952,Optativa de campo de profundizacion,8,9,9.197958809154242
2080,Recursos y necesidades de Mexico,8,9,9.65730769412724
2022,Administracion de servicios de Internet,8,10,9.974847078425693
2012,Bases de datos distribuidas,8,10,9.7646622410422
2087,Computo  movil,6,10,8.87341699289579
2310,Reconocimiento de patrones,6,10,7.3297613663104215
2432,Temas selectos de ingenieria en computacion I,6,10,9.43487460290487
2111,Temas selectos de ingenieria en computacion II,6,10,6.001414099676512
