clave,nombre,creditos,semestre,calificacion
1120,Algebra,8,1,8.656772263001058
1121,Calculo y geometria analitica,12,1,7.7512335757883335
1123,Quimica,10,1,6.963861134922667
1130,Fundamentos de fisica,6,1,7.631398644245426
1122,Fundamentos de programacion,10,1,8.314904379337905
1221,Calculo integral,8,2,9.493008291661106
1228,Mecanica,12,2,6.076134039850722
1124,Redaccion y exposicion de temas de ingenieria,6,2,8.516520221522608
1227,Estructura de datos y algoritmos I,10,2,7.807652854838029
1220,Algebra lineal,8,2,9.583573052914408
1436,Probabilidad,8,3,7.311712168424712
1321,Calculo vectorial,8,3,7.150084861714539
1325,Ecuaciones diferenciales,8,3,7.58911906606321
1222,Cultura y comunicacion,2,3,8.65632788926754
1317,Estructura de datos y algoritmos II,10,3,6.211470323028223
1323,Programacion orientada a objetos,10,3,7.491847860237758
1445,Fundamentos de estadistica,8,4,6.730087756313095
1433,Analisis numerico,8,4,9.142976219454713
1424,Matematicas avanzadas,8,4,6.068835953035286
0119,Estructuras discretas,8,4,9.764710798985119
1414,Electricidad y magnetismo,10,4,7.235107467146241
1503,Estructura y programacion de computadoras,8,5,9.04082781896309
0138,Dispositivos electronicos,10,5,6.541303924480474
0442,Lenguajes formales y automatas,8,5,8.892635063193808
1473,Señales y sistemas,8,5,9.83079544384084
1531,Ingenieria de software,8,5,6.496694704833393
0840,Sistemas operativos,8,6,6.482750403274845
1645,Disenio digital y moderno,10,6,7.366536842990016
1644,Bases de datos,14,6,8.327053690211343
1562,Circuitos electronicos,8,6,9.196759515307422
1643,Administracion de proyectos de software,8,6,6.693932760540073
