clave,nombre,creditos,semestre,calificacion
1120,Algebra,8,1,8.750322279903207
1121,Calculo y geometria analitica,12,1,9.796249045754038
1123,Quimica,10,1,6.464577761142522
1122,Fundamentos de programacion,10,1,8.901358762480816
1130,Fundamentos de fisica,6,1,8.94428388411615
1220,Algebra lineal,8,2,8.344952439597245
1221,Calculo integral,8,2,8.70594889681172
1228,Mecanica,12,2,6.895407354426732
1227,Estructura de datos y algoritmos I,10,2,7.0802379647294496
1124,Redaccion y exposicion de temas de ingenieria,6,2,7.592996151279925
1436,Probabilidad,8,3,6.9150147917150635
1321,Calculo vectorial,8,3,8.693719004356504
1325,Ecuaciones diferenciales,8,3,6.160858311862897
1222,Cultura y comunicacion,2,3,9.78008877170091
1317,Estructura de datos y algoritmos II,10,3,9.761713404752477
1323,Programacion orientada a objetos,10,3,6.432515985497917
1445,Fundamentos de estadistica,8,4,7.920449554148475
1414,Electricidad y magnetismo,10,4,9.403053430770818
1433,Analisis numerico,8,4,7.52481095559858
1424,Matematicas avanzadas,8,4,9.609736191227267
0119,Estructuras discretas,8,4,7.838718382628164
1503,Estructura y programacion de computadoras,8,5,9.666013089674676
0442,Lenguajes formales y automatas,8,5,6.584769471472864
1473,Señales y sistemas,8,5,9.329699200484031
1531,Ingenieria de software,8,5,9.926246466968145
0138,Dispositivos electronicos,10,5,6.515905754502056
0840,Sistemas operativos,8,6,6.823632712455379
1645,Disenio digital y moderno,10,6,9.747422439224849
1644,Bases de datos,14,6,8.576709237994379
1562,Circuitos electronicos,8,6,9.555446380319463
1643,Administracion de proyectos de software,8,6,9.416424967724968
1537,Finanzas en la ingenieria en computacion,6,7,8.897279356095744
1535,Diseño digital VLSI,8,7,7.691040412296498
0434,Compiladores,8,7,8.692052922726631
1686,Sistemas de comunicaciones,8,7,6.971217540855729
1413,Introduccion a la economia,8,7,6.7195985784703725
0406,Inteligencia artificial,8,7,6.31389952953354
1000,Optativa de ciencias sociales y humanidades,6,8,8.072666522740578
1672,Microcomputadoras,8,8,6.572671625176454
1590,Computacion graficas e iteracion humano-computadora,10,8,8.852708403354022
1052,Etica profesional,6,8,7.1829536755017465
1598,Redes de datos seguras,14,8,6.670795504165713
1867,Organizacion y arquitectura de computadoras,8,9,9.006523723757546
1858,Fundamentos de sistemas embebidos,8,9,8.636838699899535
1959,Sistemas distribuidos,8,9,7.876643974293319
1952,Optativa de campo de profundizacion,8,9,7.8335258272694475
2080,Recursos y necesidades de Mexico,8,9,6.290135964864323
2022,Administracion de servicios de Internet,8,10,6.780196515166813
2012,Bases de datos distribuidas,8,10,9.656261026102655
2087,Computo  movil,6,10,8.162640056500413
2310,Reconocimiento de patrones,6,10,8.606888900727602
2432,Temas selectos de ingenieria en computacion I,6,10,8.266439892467536
2111,Temas selectos de ingenieria en computacion II,6,10,6.633310899376026
