clave,nombre,creditos,semestre,calificacion
1120,Algebra,8,1,6.9523236840321765
1121,Calculo y geometria analitica,12,1,6.6579209319834955
1123,Quimica,10,1,9.386338131891309
1130,Fundamentos de fisica,6,1,8.274044635988139
1122,Fundamentos de programacion,10,1,9.131111943533586
1220,Algebra lineal,8,2,7.68043364193398
1221,Calculo integral,8,2,7.492177554095273
1228,Mecanica,12,2,9.124076318141205
1124,Redaccion y exposicion de temas de ingenieria,6,2,7.094539731421171
1227,Estructura de datos y algoritmos I,10,2,8.828749801664413
1436,Probabilidad,8,3,6.722257487668903
1321,Calculo vectorial,8,3,6.442622564937151
1325,Ecuaciones diferenciales,8,3,9.078058705510758
1222,Cultura y comunicacion,2,3,9.7463610982694
1317,Estructura de datos y algoritmos II,10,3,8.160657128964365
1323,Programacion orientada a objetos,10,3,7.914786113352735
1445,Fundamentos de estadistica,8,4,6.227356843557988
1414,Electricidad y magnetismo,10,4,6.942523070343236
1433,Analisis numerico,8,4,6.175386065930043
1424,Matematicas avanzadas,8,4,7.36095087241468
0119,Estructuras discretas,8,4,8.60986943179559
1503,Estructura y programacion de computadoras,8,5,9.21898540527642
0138,Dispositivos electronicos,10,5,7.404567441777133
0442,Lenguajes formales y automatas,8,5,7.665237548820814
1473,Señales y sistemas,8,5,8.301153578490222
1531,Ingenieria de software,8,5,7.607773286349971
0840,Sistemas operativos,8,6,9.694010662420496
1644,Bases de datos,14,6,6.156479264728289
1562,Circuitos electronicos,8,6,6.4329665640036655
1643,Administracion de proyectos de software,8,6,7.250806021431246
1645,Disenio digital y moderno,10,6,8.03121711761887
1537,Finanzas en la ingenieria en computacion,6,7,9.483828792157691
1535,Diseño digital VLSI,8,7,7.43754616679459
0406,Inteligencia artificial,8,7,9.156045866102758
0434,Compiladores,8,7,9.43101969680694
1686,Sistemas de comunicaciones,8,7,8.595519431985899
1413,Introduccion a la economia,8,7,8.195244933649539
