clave,nombre,creditos,semestre,calificacion
1120,Algebra,8,1,6.877511402717435
1121,Calculo y geometria analitica,12,1,7.252337663729553
1123,Quimica,10,1,7.637497272796446
1130,Fundamentos de fisica,6,1,9.970754614887152
1122,Fundamentos de programacion,10,1,6.590697648569718
1220,Algebra lineal,8,2,7.99184097712125
1221,Calculo integral,8,2,9.704744525729046
1228,Mecanica,12,2,9.943434577341192
1124,Redaccion y exposicion de temas de ingenieria,6,2,6.071161560089079
1227,Estructura de datos y algoritmos I,10,2,8.629594295318046
