clave,nombre,creditos,semestre,calificacion
1120,Algebra,8,1,9.268006074911836
1121,Calculo y geometria analitica,12,1,7.773028974277834
1123,Quimica,10,1,8.92524166393099
1130,Fundamentos de fisica,6,1,8.03920163633336
1122,Fundamentos de programacion,10,1,7.651903785433674
1220,Algebra lineal,8,2,7.370057513035881
1221,Calculo integral,8,2,7.448799803398187
1228,Mecanica,12,2,9.729367616936933
1124,Redaccion y exposicion de temas de ingenieria,6,2,7.021394164944412
1227,Estructura de datos y algoritmos I,10,2,8.337290672771429
1436,Probabilidad,8,3,8.344971520065153
1321,Calculo vectorial,8,3,6.978099559101096
1325,Ecuaciones diferenciales,8,3,6.34322169273881
1222,Cultura y comunicacion,2,3,6.953747085780195
1317,Estructura de datos y algoritmos II,10,3,8.100949280971186
1323,Programacion orientada a objetos,10,3,8.851506198611082
1445,Fundamentos de estadistica,8,4,8.961797278293428
1414,Electricidad y magnetismo,10,4,9.253044083357333
1433,Analisis numerico,8,4,6.921221358686269
1424,Matematicas avanzadas,8,4,8.657200755504341
0119,Estructuras discretas,8,4,6.9173432107070925
