clave,nombre,creditos,semestre,calificacion
1121,Calculo y geometria analitica,12,1,8.044084499272351
1123,Quimica,10,1,6.656580530091654
1130,Fundamentos de fisica,6,1,9.973161760153348
1122,Fundamentos de programacion,10,1,8.46741125121683
1120,Algebra,8,1,9.267775976698147
1220,Algebra lineal,8,2,7.645988498901264
1221,Calculo integral,8,2,7.84437021468399
1228,Mecanica,12,2,8.465515411832321
1124,Redaccion y exposicion de temas de ingenieria,6,2,8.159618492059533
1227,Estructura de datos y algoritmos I,10,2,6.568516807546892
1436,Probabilidad,8,3,9.312309596391454
1321,Calculo vectorial,8,3,7.573269332792112
1325,Ecuaciones diferenciales,8,3,9.203205488926734
1222,Cultura y comunicacion,2,3,9.557002833233936
1317,Estructura de datos y algoritmos II,10,3,8.664701853166868
1323,Programacion orientada a objetos,10,3,8.4376015110327
1445,Fundamentos de estadistica,8,4,8.469326975124302
1433,Analisis numerico,8,4,8.833901352545778
1424,Matematicas avanzadas,8,4,9.168488122842128
0119,Estructuras discretas,8,4,6.910471673478504
1414,Electricidad y magnetismo,10,4,9.96057029708107
1503,Estructura y programacion de computadoras,8,5,9.82240829166022
0138,Dispositivos electronicos,10,5,8.963167987663368
0442,Lenguajes formales y automatas,8,5,6.548041970195455
1473,Señales y sistemas,8,5,8.653037635243544
1531,Ingenieria de software,8,5,6.0739932480406615
0840,Sistemas operativos,8,6,9.686961168757247
1645,Disenio digital y moderno,10,6,8.081593468411468
1644,Bases de datos,14,6,9.237255824361126
1562,Circuitos electronicos,8,6,8.542738757565818
1643,Administracion de proyectos de software,8,6,7.339819848678442
