clave,nombre,creditos,semestre,calificacion
1120,Algebra,8,1,7.66401886588393
1123,Quimica,10,1,7.791941400335254
1130,Fundamentos de fisica,6,1,6.7508829534642345
1122,Fundamentos de programacion,10,1,6.040472637795479
1121,Calculo y geometria analitica,12,1,6.260689862414432
1220,Algebra lineal,8,2,6.527119231191227
1221,Calculo integral,8,2,7.598605837546012
1228,Mecanica,12,2,8.26334492240403
1227,Estructura de datos y algoritmos I,10,2,7.893029923282475
1124,Redaccion y exposicion de temas de ingenieria,6,2,8.428002506136462
1436,Probabilidad,8,3,6.018192467299267
1321,Calculo vectorial,8,3,8.240320904139834
1325,Ecuaciones diferenciales,8,3,9.1898280843078
1222,Cultura y comunicacion,2,3,6.4511685575545705
1317,Estructura de datos y algoritmos II,10,3,9.644406116552922
1323,Programacion orientada a objetos,10,3,7.891766747197939
