clave,nombre,creditos,semestre,calificacion
1120,Algebra,8,1,7.9089104894717845
1121,Calculo y geometria analitica,12,1,7.913284973863892
1123,Quimica,10,1,6.977281484629513
1130,Fundamentos de fisica,6,1,7.890179123320562
1122,Fundamentos de programacion,10,1,8.98009667029002
1221,Calculo integral,8,2,6.310462810312131
1228,Mecanica,12,2,6.9825360398216585
1124,Redaccion y exposicion de temas de ingenieria,6,2,8.143830261426578
1227,Estructura de datos y algoritmos I,10,2,6.052892716934469
1220,Algebra lineal,8,2,9.251797007700112
1436,Probabilidad,8,3,6.210973576151643
1321,Calculo vectorial,8,3,7.0242672593726
1325,Ecuaciones diferenciales,8,3,9.465966784385
1222,Cultura y comunicacion,2,3,9.818403265462875
1323,Programacion orientada a objetos,10,3,6.36398706735647
1317,Estructura de datos y algoritmos II,10,3,6.066763535717316
1414,Electricidad y magnetismo,10,4,6.512891916157617
1433,Analisis numerico,8,4,9.185487092004198
1424,Matematicas avanzadas,8,4,7.603488281738077
0119,Estructuras discretas,8,4,9.737899449772673
1445,Fundamentos de estadistica,8,4,9.50583485991132
1503,Estructura y programacion de computadoras,8,5,9.10446480525143
0138,Dispositivos electronicos,10,5,6.15339539975805
0442,Lenguajes formales y automatas,8,5,8.149160356221975
1473,Señales y sistemas,8,5,8.265213804781727
1531,Ingenieria de software,8,5,7.590257026953379
0840,Sistemas operativos,8,6,9.688477148672435
1644,Bases de datos,14,6,7.077820630978431
1562,Circuitos electronicos,8,6,8.52470404453116
1643,Administracion de proyectos de software,8,6,7.01114446266828
1645,Disenio digital y moderno,10,6,9.548763143647589
1537,Finanzas en la ingenieria en computacion,6,7,6.1194532226036635
1535,Diseño digital VLSI,8,7,9.119877570144837
0406,Inteligencia artificial,8,7,8.56372848648656
0434,Compiladores,8,7,9.259133247242142
1686,Sistemas de comunicaciones,8,7,6.1440628566152515
1413,Introduccion a la economia,8,7,9.332669425542228
1672,Microcomputadoras,8,8,8.025696330798244
1590,Computacion graficas e iteracion humano-computadora,10,8,6.4001072851179135
1052,Etica profesional,6,8,9.700495415108835
1598,Redes de datos seguras,14,8,7.392769366936918
1000,Optativa de ciencias sociales y humanidades,6,8,8.714249059777995
1867,Organizacion y arquitectura de computadoras,8,9,7.567261444657254
1858,Fundamentos de sistemas embebidos,8,9,6.611433622279662
1959,Sistemas distribuidos,8,9,7.890943320974449
1952,Optativa de campo de profundizacion,8,9,8.73820360302488
2080,Recursos y necesidades de Mexico,8,9,7.973104678047663
2022,Administracion de servicios de Internet,8,10,7.723944384814096
2012,Bases de datos distribuidas,8,10,7.738196411989131
2087,Computo  movil,6,10,8.91693795653942
2310,Reconocimiento de patrones,6,10,8.18665445211462
2432,Temas selectos de ingenieria en computacion I,6,10,6.628200792709692
2111,Temas selectos de ingenieria en computacion II,6,10,9.308594050245869
