clave,nombre,creditos,semestre,calificacion
1120,Algebra,8,1,7.5392408984802
1123,Quimica,10,1,6.918839565203205
1130,Fundamentos de fisica,6,1,8.13090635733074
1122,Fundamentos de programacion,10,1,7.176972077263738
1121,Calculo y geometria analitica,12,1,9.024535320241121
1220,Algebra lineal,8,2,7.545020387576262
1221,Calculo integral,8,2,7.17120234315257
1228,Mecanica,12,2,7.491271189939668
1227,Estructura de datos y algoritmos I,10,2,7.020469796143178
1124,Redaccion y exposicion de temas de ingenieria,6,2,7.104170112178836
