clave,nombre,creditos,semestre,calificacion
1120,Algebra,8,1,7.725013251496756
1121,Calculo y geometria analitica,12,1,7.10775034858278
1123,Quimica,10,1,9.897909864769856
1130,Fundamentos de fisica,6,1,9.031700217774775
1122,Fundamentos de programacion,10,1,8.12643337611735
1220,Algebra lineal,8,2,8.068176471035041
1221,Calculo integral,8,2,8.802984445972019
1228,Mecanica,12,2,6.739159087632894
1227,Estructura de datos y algoritmos I,10,2,7.7122400189609746
1124,Redaccion y exposicion de temas de ingenieria,6,2,8.293831001149837
1436,Probabilidad,8,3,6.941522388873902
1321,Calculo vectorial,8,3,8.426981557307627
1325,Ecuaciones diferenciales,8,3,6.947557560776766
1222,Cultura y comunicacion,2,3,6.151152984364048
1317,Estructura de datos y algoritmos II,10,3,9.728011549595994
1323,Programacion orientada a objetos,10,3,6.276819381029631
1445,Fundamentos de estadistica,8,4,9.768986250523897
1414,Electricidad y magnetismo,10,4,8.19976792206294
1433,Analisis numerico,8,4,8.066990870525899
1424,Matematicas avanzadas,8,4,9.541554895465953
0119,Estructuras discretas,8,4,9.965938022538756
1503,Estructura y programacion de computadoras,8,5,8.203810680156954
0138,Dispositivos electronicos,10,5,6.279096333058462
0442,Lenguajes formales y automatas,8,5,8.20919853035672
1473,Señales y sistemas,8,5,6.2178301651128836
1531,Ingenieria de software,8,5,6.0023833324308615
