clave,nombre,creditos,semestre,calificacion
1120,Algebra,8,1,6.299474715853327
1121,Calculo y geometria analitica,12,1,7.756695216579459
1130,Fundamentos de fisica,6,1,7.44086436659419
1122,Fundamentos de programacion,10,1,9.47150680281621
1123,Quimica,10,1,9.440999130311225
1221,Calculo integral,8,2,6.907055534155654
1228,Mecanica,12,2,9.765482402848637
1124,Redaccion y exposicion de temas de ingenieria,6,2,8.326627756059976
1227,Estructura de datos y algoritmos I,10,2,7.385153205198179
1220,Algebra lineal,8,2,6.374393008662905
1321,Calculo vectorial,8,3,7.436059932292684
1325,Ecuaciones diferenciales,8,3,6.364861476143309
1222,Cultura y comunicacion,2,3,6.020873912280898
1317,Estructura de datos y algoritmos II,10,3,8.887413767935225
1323,Programacion orientada a objetos,10,3,9.055043157258915
1436,Probabilidad,8,3,9.016081778078517
1445,Fundamentos de estadistica,8,4,6.4803101109450285
1414,Electricidad y magnetismo,10,4,6.920631216864061
1433,Analisis numerico,8,4,7.324118278095736
1424,Matematicas avanzadas,8,4,8.145961624615612
0119,Estructuras discretas,8,4,7.198559070222142
1503,Estructura y programacion de computadoras,8,5,8.641794397570811
0138,Dispositivos electronicos,10,5,7.692023675271081
1473,Señales y sistemas,8,5,9.22497664189494
1531,Ingenieria de software,8,5,8.05827600528411
0442,Lenguajes formales y automatas,8,5,8.046393848905025
1645,Disenio digital y moderno,10,6,7.56141704902636
1644,Bases de datos,14,6,6.379858751513235
1562,Circuitos electronicos,8,6,9.263810059801253
1643,Administracion de proyectos de software,8,6,9.280341792168041
0840,Sistemas operativos,8,6,6.982654935294402
