clave,nombre,creditos,semestre,calificacion
1120,Algebra,8,1,8.138909365955032
1121,Calculo y geometria analitica,12,1,7.940924709433065
1123,Quimica,10,1,8.461380574011825
1130,Fundamentos de fisica,6,1,7.3072742457052895
1122,Fundamentos de programacion,10,1,8.143164779491958
1220,Algebra lineal,8,2,9.68237564248674
1221,Calculo integral,8,2,7.672426866507703
1228,Mecanica,12,2,6.537953364239318
1124,Redaccion y exposicion de temas de ingenieria,6,2,7.121291038409703
1227,Estructura de datos y algoritmos I,10,2,9.837613881080971
1436,Probabilidad,8,3,9.35086157287741
1321,Calculo vectorial,8,3,7.877312641037495
1325,Ecuaciones diferenciales,8,3,9.253367547209443
1222,Cultura y comunicacion,2,3,7.4368572444678245
1317,Estructura de datos y algoritmos II,10,3,6.283240590188134
1323,Programacion orientada a objetos,10,3,8.313754226147466
1445,Fundamentos de estadistica,8,4,6.305684203019155
1414,Electricidad y magnetismo,10,4,6.345874257472969
1424,Matematicas avanzadas,8,4,6.523362492434158
0119,Estructuras discretas,8,4,6.9984228699319
1433,Analisis numerico,8,4,8.651887317209134
1503,Estructura y programacion de computadoras,8,5,7.372456236243417
0138,Dispositivos electronicos,10,5,7.8879655598053455
0442,Lenguajes formales y automatas,8,5,9.028085780773111
1473,Señales y sistemas,8,5,9.398043521833596
1531,Ingenieria de software,8,5,6.309475879266492
0840,Sistemas operativos,8,6,9.460210892315294
1645,Disenio digital y moderno,10,6,6.977161918080082
1644,Bases de datos,14,6,9.990646740231917
1562,Circuitos electronicos,8,6,8.025009434604435
1643,Administracion de proyectos de software,8,6,8.513182712173947
