clave,nombre,creditos,semestre,calificacion
1120,Algebra,8,1,9.208411634632
1121,Calculo y geometria analitica,12,1,7.675187261025002
1123,Quimica,10,1,7.70135529322147
1130,Fundamentos de fisica,6,1,9.15552300867662
1122,Fundamentos de programacion,10,1,7.228081895519638
1220,Algebra lineal,8,2,7.273492413158047
1221,Calculo integral,8,2,6.467814507178015
1228,Mecanica,12,2,6.195568655520487
1227,Estructura de datos y algoritmos I,10,2,7.561531719172036
1124,Redaccion y exposicion de temas de ingenieria,6,2,7.046957522183413
