clave,nombre,creditos,semestre,calificacion
1120,Algebra,8,1,6.866020948199523
1121,Calculo y geometria analitica,12,1,6.868264763343156
1123,Quimica,10,1,8.877862533171813
1130,Fundamentos de fisica,6,1,9.536876356171092
1122,Fundamentos de programacion,10,1,9.48617699958454
1220,Algebra lineal,8,2,6.584975335511516
1221,Calculo integral,8,2,9.985407105874732
1228,Mecanica,12,2,6.7111697426560655
1124,Redaccion y exposicion de temas de ingenieria,6,2,6.181797465444298
1227,Estructura de datos y algoritmos I,10,2,6.743150227095978
1436,Probabilidad,8,3,8.248052708118038
1321,Calculo vectorial,8,3,9.762625019426029
1325,Ecuaciones diferenciales,8,3,9.07316550679844
1222,Cultura y comunicacion,2,3,8.233774126554428
1317,Estructura de datos y algoritmos II,10,3,7.365694602935513
1323,Programacion orientada a objetos,10,3,8.44834880322081
1445,Fundamentos de estadistica,8,4,9.992783556808545
1414,Electricidad y magnetismo,10,4,7.598605511132698
1424,Matematicas avanzadas,8,4,7.872802792562468
0119,Estructuras discretas,8,4,6.627413134022123
1433,Analisis numerico,8,4,8.409306785606866
1503,Estructura y programacion de computadoras,8,5,7.062016260923277
0138,Dispositivos electronicos,10,5,8.743203859808364
0442,Lenguajes formales y automatas,8,5,7.755481521719551
1473,Señales y sistemas,8,5,9.356271041405376
1531,Ingenieria de software,8,5,7.34170629553749
0840,Sistemas operativos,8,6,6.692590522865292
1644,Bases de datos,14,6,8.822432194290444
1562,Circuitos electronicos,8,6,9.947769819662579
1643,Administracion de proyectos de software,8,6,8.676889146663525
1645,Disenio digital y moderno,10,6,7.044114805141636
