clave,nombre,creditos,semestre,calificacion
1120,Algebra,8,1,7.658363721806186
1121,Calculo y geometria analitica,12,1,8.804410397744185
1123,Quimica,10,1,7.948021723270328
1130,Fundamentos de fisica,6,1,7.813872448133049
1122,Fundamentos de programacion,10,1,8.137494966746107
1220,Algebra lineal,8,2,7.476588696471573
1221,Calculo integral,8,2,9.559754407081112
1228,Mecanica,12,2,7.1615444416719996
1124,Redaccion y exposicion de temas de ingenieria,6,2,7.756085727356468
1227,Estructura de datos y algoritmos I,10,2,7.447674057700651
1436,Probabilidad,8,3,6.018816177420175
1321,Calculo vectorial,8,3,8.953597097267423
1325,Ecuaciones diferenciales,8,3,8.034757729671561
1222,Cultura y comunicacion,2,3,7.94841456132131
1317,Estructura de datos y algoritmos II,10,3,8.431832997550934
1323,Programacion orientada a objetos,10,3,7.3215860488909
1445,Fundamentos de estadistica,8,4,9.649899178368717
1414,Electricidad y magnetismo,10,4,6.91374984558964
1433,Analisis numerico,8,4,8.099400315515581
1424,Matematicas avanzadas,8,4,9.286779530945235
0119,Estructuras discretas,8,4,8.260827034430303
1503,Estructura y programacion de computadoras,8,5,9.119296493325697
0138,Dispositivos electronicos,10,5,6.999191792354616
0442,Lenguajes formales y automatas,8,5,8.994683551867386
1531,Ingenieria de software,8,5,8.26850163398751
1473,Señales y sistemas,8,5,9.906276782444314
