clave,nombre,creditos,semestre,calificacion
1120,Algebra,8,1,7.102510816330639
1121,Calculo y geometria analitica,12,1,6.018337881348288
1123,Quimica,10,1,7.069056545096775
1130,Fundamentos de fisica,6,1,8.017176159939925
1122,Fundamentos de programacion,10,1,6.913137242715026
1221,Calculo integral,8,2,6.111474155257326
1228,Mecanica,12,2,9.737128357633255
1124,Redaccion y exposicion de temas de ingenieria,6,2,6.980494627501972
1227,Estructura de datos y algoritmos I,10,2,7.627023237769593
1220,Algebra lineal,8,2,9.20151076721412
1436,Probabilidad,8,3,9.011955032379216
1325,Ecuaciones diferenciales,8,3,6.898707977064247
1222,Cultura y comunicacion,2,3,7.949527265290983
1317,Estructura de datos y algoritmos II,10,3,8.047981141998624
1323,Programacion orientada a objetos,10,3,8.745829124634085
1321,Calculo vectorial,8,3,8.090741577942143
