clave,nombre,creditos,semestre,calificacion
1120,Algebra,8,1,8.61296355524643
1121,Calculo y geometria analitica,12,1,7.497830086627793
1123,Quimica,10,1,8.821018729562926
1130,Fundamentos de fisica,6,1,8.827702762028798
1122,Fundamentos de programacion,10,1,8.764882307255935
1220,Algebra lineal,8,2,6.7382689161018305
1221,Calculo integral,8,2,7.840312672910336
1228,Mecanica,12,2,8.266075695249585
1124,Redaccion y exposicion de temas de ingenieria,6,2,6.674289614445182
1227,Estructura de datos y algoritmos I,10,2,6.200863502342473
1321,Calculo vectorial,8,3,7.479617127512062
1325,Ecuaciones diferenciales,8,3,8.500988617718619
1222,Cultura y comunicacion,2,3,7.991910861088202
1317,Estructura de datos y algoritmos II,10,3,9.137656363134846
1323,Programacion orientada a objetos,10,3,6.561983350309269
1436,Probabilidad,8,3,6.4509659887223325
1445,Fundamentos de estadistica,8,4,7.601657885540375
1414,Electricidad y magnetismo,10,4,7.766433417385432
1433,Analisis numerico,8,4,6.577392615162125
0119,Estructuras discretas,8,4,7.301800161577962
1424,Matematicas avanzadas,8,4,6.992695014244967
1503,Estructura y programacion de computadoras,8,5,6.575716602248384
0138,Dispositivos electronicos,10,5,8.238555095100327
0442,Lenguajes formales y automatas,8,5,8.459953404501196
1531,Ingenieria de software,8,5,6.82492842505725
1473,Señales y sistemas,8,5,8.105316108779892
0840,Sistemas operativos,8,6,9.402068590873176
1645,Disenio digital y moderno,10,6,6.191052161250273
1644,Bases de datos,14,6,7.267144496617251
1562,Circuitos electronicos,8,6,8.833423144461964
1643,Administracion de proyectos de software,8,6,8.920489658329998
