clave,nombre,creditos,semestre,calificacion
1120,Algebra,8,1,6.46618808840551
1121,Calculo y geometria analitica,12,1,6.431924626957044
1130,Fundamentos de fisica,6,1,9.746260737351726
1122,Fundamentos de programacion,10,1,9.07459287230692
1123,Quimica,10,1,7.83858881220481
1221,Calculo integral,8,2,8.562090837777287
1228,Mecanica,12,2,9.670547749979368
1124,Redaccion y exposicion de temas de ingenieria,6,2,9.83868022979521
1227,Estructura de datos y algoritmos I,10,2,7.5144084870517975
1220,Algebra lineal,8,2,8.91862144595828
1436,Probabilidad,8,3,7.8897167468794365
1321,Calculo vectorial,8,3,6.1252284511152775
1325,Ecuaciones diferenciales,8,3,9.480200608719652
1222,Cultura y comunicacion,2,3,9.422933853893465
1317,Estructura de datos y algoritmos II,10,3,6.298620972246601
1323,Programacion orientada a objetos,10,3,9.892407091365396
1445,Fundamentos de estadistica,8,4,9.461901219834546
1414,Electricidad y magnetismo,10,4,9.974587661448616
1433,Analisis numerico,8,4,9.501631846447728
1424,Matematicas avanzadas,8,4,8.863297297542882
0119,Estructuras discretas,8,4,9.010548176190124
1503,Estructura y programacion de computadoras,8,5,9.643026631915543
0138,Dispositivos electronicos,10,5,9.55523592956412
0442,Lenguajes formales y automatas,8,5,8.296218618836066
1473,Señales y sistemas,8,5,6.17302627620533
1531,Ingenieria de software,8,5,6.953043875267942
0840,Sistemas operativos,8,6,7.483218783798173
1644,Bases de datos,14,6,7.698937204248663
1562,Circuitos electronicos,8,6,7.608311565652104
1643,Administracion de proyectos de software,8,6,8.426202154041617
1645,Disenio digital y moderno,10,6,8.911236397156058
