clave,nombre,creditos,semestre,calificacion
1120,Algebra,8,1,9.061806967710076
1121,Calculo y geometria analitica,12,1,7.263249523529829
1123,Quimica,10,1,9.381027320757163
1122,Fundamentos de programacion,10,1,6.828261303180389
1130,Fundamentos de fisica,6,1,6.059127019204049
1220,Algebra lineal,8,2,6.156574759754685
1221,Calculo integral,8,2,7.799340919303658
1228,Mecanica,12,2,6.4999454568536805
1124,Redaccion y exposicion de temas de ingenieria,6,2,9.212842413649307
1227,Estructura de datos y algoritmos I,10,2,8.704608330312027
1436,Probabilidad,8,3,8.54014864260295
1321,Calculo vectorial,8,3,7.405558222983537
1325,Ecuaciones diferenciales,8,3,9.493581813518043
1222,Cultura y comunicacion,2,3,8.209170261474583
1317,Estructura de datos y algoritmos II,10,3,6.403266815629399
1323,Programacion orientada a objetos,10,3,7.175526913209927
