clave,nombre,creditos,semestre,calificacion
1120,Algebra,8,1,9.437687981373966
1121,Calculo y geometria analitica,12,1,8.054064071439363
1123,Quimica,10,1,6.805460834079009
1130,Fundamentos de fisica,6,1,8.719854461136386
1122,Fundamentos de programacion,10,1,7.29733414220394
1220,Algebra lineal,8,2,9.806458407328364
1221,Calculo integral,8,2,9.855520430003596
1228,Mecanica,12,2,7.4026828213680655
1124,Redaccion y exposicion de temas de ingenieria,6,2,9.635492519414903
1227,Estructura de datos y algoritmos I,10,2,9.899162973486758
1436,Probabilidad,8,3,9.967708796191278
1321,Calculo vectorial,8,3,9.008608140379653
1325,Ecuaciones diferenciales,8,3,6.773036200320508
1222,Cultura y comunicacion,2,3,6.266797866379725
1317,Estructura de datos y algoritmos II,10,3,6.55357669645908
1323,Programacion orientada a objetos,10,3,6.358300840584127
1445,Fundamentos de estadistica,8,4,7.644825837827927
1414,Electricidad y magnetismo,10,4,8.268497119517278
1433,Analisis numerico,8,4,9.940500128673987
0119,Estructuras discretas,8,4,8.470163930979528
1424,Matematicas avanzadas,8,4,8.104359683222242
1503,Estructura y programacion de computadoras,8,5,7.331293979423521
0138,Dispositivos electronicos,10,5,6.742845716097123
0442,Lenguajes formales y automatas,8,5,9.466110233968223
1473,Señales y sistemas,8,5,9.569736365321615
1531,Ingenieria de software,8,5,7.191074037455036
0840,Sistemas operativos,8,6,8.753220736989078
1644,Bases de datos,14,6,6.502215363152633
1562,Circuitos electronicos,8,6,8.963201005548365
1643,Administracion de proyectos de software,8,6,7.532001288458188
1645,Disenio digital y moderno,10,6,8.761155413328693
1537,Finanzas en la ingenieria en computacion,6,7,7.30835194158651
1535,Diseño digital VLSI,8,7,8.587950440990808
0406,Inteligencia artificial,8,7,8.422974386292926
0434,Compiladores,8,7,8.46047385041319
1686,Sistemas de comunicaciones,8,7,6.081069861509134
1413,Introduccion a la economia,8,7,7.4022810525710705
1672,Microcomputadoras,8,8,6.672330785141572
1590,Computacion graficas e iteracion humano-computadora,10,8,8.485514090569431
1052,Etica profesional,6,8,8.759139271771938
1598,Redes de datos seguras,14,8,9.092569446310971
1000,Optativa de ciencias sociales y humanidades,6,8,9.069670252708418
