clave,nombre,creditos,semestre,calificacion
1120,Algebra,8,1,6.787444371364369
1121,Calculo y geometria analitica,12,1,7.446793003251807
1123,Quimica,10,1,7.628805088890539
1130,Fundamentos de fisica,6,1,9.150263661135604
1122,Fundamentos de programacion,10,1,6.2413829251627195
1221,Calculo integral,8,2,8.428443154690012
1228,Mecanica,12,2,7.552229552231299
1124,Redaccion y exposicion de temas de ingenieria,6,2,8.928537332388382
1227,Estructura de datos y algoritmos I,10,2,9.700366470757652
1220,Algebra lineal,8,2,7.359065281738443
1436,Probabilidad,8,3,8.944799978123813
1321,Calculo vectorial,8,3,6.560577228527004
1325,Ecuaciones diferenciales,8,3,8.276730798255556
1222,Cultura y comunicacion,2,3,9.629996382139879
1317,Estructura de datos y algoritmos II,10,3,6.312748781398657
1323,Programacion orientada a objetos,10,3,6.246090890670366
1445,Fundamentos de estadistica,8,4,8.576947471680946
1414,Electricidad y magnetismo,10,4,6.840182068265122
1433,Analisis numerico,8,4,6.711669821410526
1424,Matematicas avanzadas,8,4,9.94444118873195
0119,Estructuras discretas,8,4,6.3366660918668
0138,Dispositivos electronicos,10,5,6.9339314716472025
0442,Lenguajes formales y automatas,8,5,9.614961301138756
1473,Señales y sistemas,8,5,7.524320315974153
1531,Ingenieria de software,8,5,6.053349351395656
1503,Estructura y programacion de computadoras,8,5,7.923820948230998
0840,Sistemas operativos,8,6,9.20130910468163
1645,Disenio digital y moderno,10,6,9.656836965635234
1644,Bases de datos,14,6,7.811936189360431
1562,Circuitos electronicos,8,6,9.031875014267586
1643,Administracion de proyectos de software,8,6,8.352348371595477
1537,Finanzas en la ingenieria en computacion,6,7,8.333972161575554
0406,Inteligencia artificial,8,7,7.7216223874573044
0434,Compiladores,8,7,7.461061298328303
1686,Sistemas de comunicaciones,8,7,9.436797514214138
1413,Introduccion a la economia,8,7,9.33577078629227
1535,Diseño digital VLSI,8,7,9.729507222287086
1000,Optativa de ciencias sociales y humanidades,6,8,6.513041977563445
1672,Microcomputadoras,8,8,6.867515077564743
1052,Etica profesional,6,8,9.536036969752367
1598,Redes de datos seguras,14,8,8.049508692099648
1590,Computacion graficas e iteracion humano-computadora,10,8,9.397029977502953
