clave,nombre,creditos,semestre,calificacion
1120,Algebra,8,1,6.462969207396965
1121,Calculo y geometria analitica,12,1,8.489791110159276
1123,Quimica,10,1,6.094849771261442
1130,Fundamentos de fisica,6,1,8.54707253735462
1122,Fundamentos de programacion,10,1,8.68364824685776
1220,Algebra lineal,8,2,9.519679436163731
1221,Calculo integral,8,2,9.83208235010355
1228,Mecanica,12,2,6.042222205554974
1124,Redaccion y exposicion de temas de ingenieria,6,2,7.639216950260224
1227,Estructura de datos y algoritmos I,10,2,9.757498253640136
1436,Probabilidad,8,3,8.355376745032167
1321,Calculo vectorial,8,3,9.183899949459548
1325,Ecuaciones diferenciales,8,3,8.986863847061016
1317,Estructura de datos y algoritmos II,10,3,7.183916782150557
1323,Programacion orientada a objetos,10,3,8.188185459407089
1222,Cultura y comunicacion,2,3,9.02681016212447
1445,Fundamentos de estadistica,8,4,6.002907772301126
1414,Electricidad y magnetismo,10,4,6.410019301157034
1433,Analisis numerico,8,4,6.995705101366532
1424,Matematicas avanzadas,8,4,7.39627614932867
0119,Estructuras discretas,8,4,8.124104417848553
1503,Estructura y programacion de computadoras,8,5,8.009433723682607
0138,Dispositivos electronicos,10,5,8.457711838622656
0442,Lenguajes formales y automatas,8,5,7.746799132558481
1473,Señales y sistemas,8,5,7.756778901268909
1531,Ingenieria de software,8,5,9.606963981718057
0840,Sistemas operativos,8,6,8.224715336712421
1645,Disenio digital y moderno,10,6,7.0598966098464775
1644,Bases de datos,14,6,8.766992683896499
1562,Circuitos electronicos,8,6,6.923068100412424
1643,Administracion de proyectos de software,8,6,6.2007140085235
1537,Finanzas en la ingenieria en computacion,6,7,8.138765124844042
1535,Diseño digital VLSI,8,7,8.5063585570992
0406,Inteligencia artificial,8,7,7.321177404304686
0434,Compiladores,8,7,6.89974665697698
1686,Sistemas de comunicaciones,8,7,8.567466914749332
1413,Introduccion a la economia,8,7,6.79452474961524
