clave,nombre,creditos,semestre,calificacion
1120,Algebra,8,1,7.225705090193763
1121,Calculo y geometria analitica,12,1,8.818794123811871
1130,Fundamentos de fisica,6,1,8.205975987492122
1122,Fundamentos de programacion,10,1,6.39155519677951
1123,Quimica,10,1,9.313414012062166
1220,Algebra lineal,8,2,9.943195486974233
1221,Calculo integral,8,2,7.5962595983483014
1228,Mecanica,12,2,9.151475010294389
1124,Redaccion y exposicion de temas de ingenieria,6,2,6.833507715317619
1227,Estructura de datos y algoritmos I,10,2,9.2580786237048
1436,Probabilidad,8,3,9.232219009069794
1321,Calculo vectorial,8,3,7.676948529946833
1325,Ecuaciones diferenciales,8,3,8.343428416592928
1222,Cultura y comunicacion,2,3,8.537336423441053
1317,Estructura de datos y algoritmos II,10,3,7.3833868544556625
1323,Programacion orientada a objetos,10,3,6.818385206264297
1445,Fundamentos de estadistica,8,4,6.353191056358288
1414,Electricidad y magnetismo,10,4,6.559087513064562
1433,Analisis numerico,8,4,9.415783801226414
1424,Matematicas avanzadas,8,4,9.339523940084057
0119,Estructuras discretas,8,4,8.606271616981553
1503,Estructura y programacion de computadoras,8,5,9.423998690644089
0138,Dispositivos electronicos,10,5,6.8733913938801905
1473,Señales y sistemas,8,5,6.794229599517654
1531,Ingenieria de software,8,5,9.493190199275022
0442,Lenguajes formales y automatas,8,5,6.503770322212366
