clave,nombre,creditos,semestre,calificacion
1120,Algebra,8,1,6.738983615163264
1121,Calculo y geometria analitica,12,1,9.672064423060704
1123,Quimica,10,1,6.397700029359781
1130,Fundamentos de fisica,6,1,7.012115189579402
1122,Fundamentos de programacion,10,1,7.920631743744213
1220,Algebra lineal,8,2,9.995908471820869
1228,Mecanica,12,2,6.289646125510413
1124,Redaccion y exposicion de temas de ingenieria,6,2,6.279787791179064
1227,Estructura de datos y algoritmos I,10,2,8.251542853206058
1221,Calculo integral,8,2,8.214065676895084
1436,Probabilidad,8,3,8.46918617913533
1321,Calculo vectorial,8,3,7.635123599871724
1325,Ecuaciones diferenciales,8,3,8.930176950315659
1222,Cultura y comunicacion,2,3,6.373561123893769
1317,Estructura de datos y algoritmos II,10,3,7.0005147129326915
1323,Programacion orientada a objetos,10,3,6.03830893100764
1445,Fundamentos de estadistica,8,4,9.295631245386053
1414,Electricidad y magnetismo,10,4,7.468055396405318
1433,Analisis numerico,8,4,6.318531949297224
1424,Matematicas avanzadas,8,4,6.903096308092961
0119,Estructuras discretas,8,4,6.400982691513764
1503,Estructura y programacion de computadoras,8,5,9.145454624476477
0138,Dispositivos electronicos,10,5,8.757616803846625
0442,Lenguajes formales y automatas,8,5,9.02798686809149
1473,Señales y sistemas,8,5,7.365930873295799
1531,Ingenieria de software,8,5,6.251857350608063
0840,Sistemas operativos,8,6,6.921285726379999
1645,Disenio digital y moderno,10,6,8.486371198121162
1562,Circuitos electronicos,8,6,9.351637759607623
1643,Administracion de proyectos de software,8,6,6.528368555503521
1644,Bases de datos,14,6,8.440710238527524
