clave,nombre,creditos,semestre,calificacion
1120,Algebra,8,1,6.214974420283519
1121,Calculo y geometria analitica,12,1,9.549162707474352
1123,Quimica,10,1,9.39985318994464
1130,Fundamentos de fisica,6,1,7.956629961924643
1122,Fundamentos de programacion,10,1,8.035383952573827
1221,Calculo integral,8,2,7.675152762681549
1228,Mecanica,12,2,7.293053134375743
1124,Redaccion y exposicion de temas de ingenieria,6,2,7.633409220088206
1227,Estructura de datos y algoritmos I,10,2,6.079956727555334
1220,Algebra lineal,8,2,8.134826405497583
1436,Probabilidad,8,3,6.041984721063445
1325,Ecuaciones diferenciales,8,3,6.552592205071603
1222,Cultura y comunicacion,2,3,6.919017897518957
1317,Estructura de datos y algoritmos II,10,3,6.517309000326517
1323,Programacion orientada a objetos,10,3,8.164746357113373
1321,Calculo vectorial,8,3,9.69291613667649
1445,Fundamentos de estadistica,8,4,6.679153972514706
1433,Analisis numerico,8,4,9.184279049035917
1424,Matematicas avanzadas,8,4,7.306540934329204
0119,Estructuras discretas,8,4,6.47801086828261
1414,Electricidad y magnetismo,10,4,7.773820943673448
1503,Estructura y programacion de computadoras,8,5,9.090569543417557
0138,Dispositivos electronicos,10,5,8.892893524672642
0442,Lenguajes formales y automatas,8,5,8.350862502391806
1473,Señales y sistemas,8,5,9.59980721223122
1531,Ingenieria de software,8,5,8.607397898014906
0840,Sistemas operativos,8,6,8.787358584808693
1645,Disenio digital y moderno,10,6,8.313857508292172
1562,Circuitos electronicos,8,6,9.504360304657652
1643,Administracion de proyectos de software,8,6,9.665729007806949
1644,Bases de datos,14,6,8.104230089146615
1537,Finanzas en la ingenieria en computacion,6,7,9.550739952803982
1535,Diseño digital VLSI,8,7,7.0504437482451205
0406,Inteligencia artificial,8,7,9.416183161042479
0434,Compiladores,8,7,9.61192265268382
1686,Sistemas de comunicaciones,8,7,9.188220147963749
1413,Introduccion a la economia,8,7,7.455246796998924
1000,Optativa de ciencias sociales y humanidades,6,8,8.60580439477668
1672,Microcomputadoras,8,8,8.57285006655936
1590,Computacion graficas e iteracion humano-computadora,10,8,7.321382089372699
1052,Etica profesional,6,8,9.049723265750792
1598,Redes de datos seguras,14,8,8.000915959394721
