clave,nombre,creditos,semestre,calificacion
1120,Algebra,8,1,8.05771584562243
1121,Calculo y geometria analitica,12,1,8.768731212247449
1123,Quimica,10,1,8.586388917236908
1130,Fundamentos de fisica,6,1,7.20315514573671
1122,Fundamentos de programacion,10,1,9.388642352218293
1220,Algebra lineal,8,2,7.108430444009356
1221,Calculo integral,8,2,8.338855061804448
1228,Mecanica,12,2,6.233472777992777
1227,Estructura de datos y algoritmos I,10,2,6.466984671751465
1124,Redaccion y exposicion de temas de ingenieria,6,2,9.199648629644962
1436,Probabilidad,8,3,9.447717156380365
1325,Ecuaciones diferenciales,8,3,6.796359952066831
1222,Cultura y comunicacion,2,3,6.983513097956019
1317,Estructura de datos y algoritmos II,10,3,7.883632151584175
1323,Programacion orientada a objetos,10,3,6.223829865461511
1321,Calculo vectorial,8,3,9.081987425721277
1445,Fundamentos de estadistica,8,4,6.676173591271258
1433,Analisis numerico,8,4,9.560273771149802
1424,Matematicas avanzadas,8,4,9.544259361836453
0119,Estructuras discretas,8,4,9.444781714443392
1414,Electricidad y magnetismo,10,4,8.17210765375146
