clave,nombre,creditos,semestre,calificacion
1120,Algebra,8,1,7.420896513335291
1123,Quimica,10,1,6.901938717161564
1130,Fundamentos de fisica,6,1,7.9869883881723345
1122,Fundamentos de programacion,10,1,8.9462961979189
1121,Calculo y geometria analitica,12,1,6.66157833029099
1220,Algebra lineal,8,2,6.298100051149543
1228,Mecanica,12,2,6.512534521772747
1124,Redaccion y exposicion de temas de ingenieria,6,2,9.027923031891277
1227,Estructura de datos y algoritmos I,10,2,9.284487027281433
1221,Calculo integral,8,2,6.606141355569745
1436,Probabilidad,8,3,9.055284569971562
1321,Calculo vectorial,8,3,7.258987999698829
1325,Ecuaciones diferenciales,8,3,6.453728914738116
1222,Cultura y comunicacion,2,3,9.504007642264494
1317,Estructura de datos y algoritmos II,10,3,8.358463752826392
1323,Programacion orientada a objetos,10,3,7.33725836356586
1445,Fundamentos de estadistica,8,4,6.875839825208692
1414,Electricidad y magnetismo,10,4,6.267885558956403
1424,Matematicas avanzadas,8,4,9.940736981175297
0119,Estructuras discretas,8,4,8.906330239976068
1433,Analisis numerico,8,4,9.727598775842772
1503,Estructura y programacion de computadoras,8,5,9.145578505016354
0138,Dispositivos electronicos,10,5,6.890739458822656
0442,Lenguajes formales y automatas,8,5,9.728169642120381
1473,Señales y sistemas,8,5,7.227217088273002
1531,Ingenieria de software,8,5,6.325314475087691
0840,Sistemas operativos,8,6,8.488636418810797
1645,Disenio digital y moderno,10,6,8.891087802067808
1562,Circuitos electronicos,8,6,6.639063976738866
1643,Administracion de proyectos de software,8,6,7.279403953800806
1644,Bases de datos,14,6,9.806202789387175
1537,Finanzas en la ingenieria en computacion,6,7,9.772023730254814
1535,Diseño digital VLSI,8,7,9.505996020656887
0406,Inteligencia artificial,8,7,7.672325379254425
0434,Compiladores,8,7,8.503318169897504
1413,Introduccion a la economia,8,7,9.4446611787207
1686,Sistemas de comunicaciones,8,7,9.032263875673255
1000,Optativa de ciencias sociales y humanidades,6,8,9.557967805364715
1672,Microcomputadoras,8,8,7.230177657013219
1590,Computacion graficas e iteracion humano-computadora,10,8,7.3225662653413615
1052,Etica profesional,6,8,8.793877431729033
1598,Redes de datos seguras,14,8,7.2509193843567274
1858,Fundamentos de sistemas embebidos,8,9,9.360928373715618
1959,Sistemas distribuidos,8,9,6.0491846046444495
1952,Optativa de campo de profundizacion,8,9,7.332213185662152
2080,Recursos y necesidades de Mexico,8,9,8.041845133735322
1867,Organizacion y arquitectura de computadoras,8,9,6.22584393084517
2022,Administracion de servicios de Internet,8,10,7.994196883716989
2012,Bases de datos distribuidas,8,10,9.690558330013932
2087,Computo  movil,6,10,7.837154763140169
2310,Reconocimiento de patrones,6,10,9.575559394943905
2432,Temas selectos de ingenieria en computacion I,6,10,7.188384577685182
2111,Temas selectos de ingenieria en computacion II,6,10,6.582189710211998
