clave,nombre,creditos,semestre,calificacion
1120,Algebra,8,1,9.713441699756924
1121,Calculo y geometria analitica,12,1,7.263595120006208
1123,Quimica,10,1,7.200596423439672
1130,Fundamentos de fisica,6,1,6.483984411052958
1122,Fundamentos de programacion,10,1,8.620625656123721
1220,Algebra lineal,8,2,8.103572414221688
1228,Mecanica,12,2,6.336502557081532
1124,Redaccion y exposicion de temas de ingenieria,6,2,6.169577980489757
1227,Estructura de datos y algoritmos I,10,2,6.261874546758887
1221,Calculo integral,8,2,9.890089789257278
1436,Probabilidad,8,3,6.325613133451892
1321,Calculo vectorial,8,3,8.122161952497773
1325,Ecuaciones diferenciales,8,3,9.647210664972107
1222,Cultura y comunicacion,2,3,7.638248509802884
1317,Estructura de datos y algoritmos II,10,3,9.356715542957618
1323,Programacion orientada a objetos,10,3,7.4651805077111035
1445,Fundamentos de estadistica,8,4,9.117305645635648
1414,Electricidad y magnetismo,10,4,6.128969345576298
1424,Matematicas avanzadas,8,4,6.050826674124611
0119,Estructuras discretas,8,4,8.17413698078689
1433,Analisis numerico,8,4,6.649325455450647
