clave,nombre,creditos,semestre,calificacion
1120,Algebra,8,1,8.22065758773917
1123,Quimica,10,1,9.368931218144581
1130,Fundamentos de fisica,6,1,8.773861015363043
1122,Fundamentos de programacion,10,1,9.34353965752921
1121,Calculo y geometria analitica,12,1,6.429583024876424
1221,Calculo integral,8,2,8.775760162358491
1228,Mecanica,12,2,6.053097159003469
1124,Redaccion y exposicion de temas de ingenieria,6,2,6.1993559275303625
1227,Estructura de datos y algoritmos I,10,2,9.625167759833882
1220,Algebra lineal,8,2,9.999241252688133
1436,Probabilidad,8,3,6.320272775599166
1321,Calculo vectorial,8,3,8.585823539391463
1325,Ecuaciones diferenciales,8,3,8.777054339006286
1222,Cultura y comunicacion,2,3,8.231699064636851
1323,Programacion orientada a objetos,10,3,9.916047305425495
1317,Estructura de datos y algoritmos II,10,3,8.779184421916058
1445,Fundamentos de estadistica,8,4,7.908652451105204
1433,Analisis numerico,8,4,7.789972581697667
1424,Matematicas avanzadas,8,4,9.785247481808202
0119,Estructuras discretas,8,4,9.372038881425908
1414,Electricidad y magnetismo,10,4,6.286921583379394
1503,Estructura y programacion de computadoras,8,5,6.6376843436063
0138,Dispositivos electronicos,10,5,6.074733156593186
0442,Lenguajes formales y automatas,8,5,7.336708860677548
1473,Señales y sistemas,8,5,6.03528460756834
1531,Ingenieria de software,8,5,9.54905433984863
0840,Sistemas operativos,8,6,6.446935331726495
1645,Disenio digital y moderno,10,6,6.353253309483568
1644,Bases de datos,14,6,9.044793078080641
1643,Administracion de proyectos de software,8,6,9.114575726090472
1562,Circuitos electronicos,8,6,8.954890495270044
1537,Finanzas en la ingenieria en computacion,6,7,7.526281491044228
1535,Diseño digital VLSI,8,7,8.031322884505325
0406,Inteligencia artificial,8,7,9.917774857489317
0434,Compiladores,8,7,7.85975314994575
1686,Sistemas de comunicaciones,8,7,9.80611546149271
1413,Introduccion a la economia,8,7,7.684235204871959
