clave,nombre,creditos,semestre,calificacion
1120,Algebra,8,1,9.149505440296675
1121,Calculo y geometria analitica,12,1,6.572356591368024
1123,Quimica,10,1,8.129655383966867
1130,Fundamentos de fisica,6,1,7.532466058963916
1122,Fundamentos de programacion,10,1,6.5523987410115225
1220,Algebra lineal,8,2,9.181401788213416
1221,Calculo integral,8,2,7.357601127379205
1228,Mecanica,12,2,6.960622067954812
1227,Estructura de datos y algoritmos I,10,2,6.344601478011128
1124,Redaccion y exposicion de temas de ingenieria,6,2,7.16489683669481
1436,Probabilidad,8,3,6.615709627916207
1321,Calculo vectorial,8,3,9.199115621519875
1325,Ecuaciones diferenciales,8,3,6.243722302081602
1317,Estructura de datos y algoritmos II,10,3,9.219753869643792
1323,Programacion orientada a objetos,10,3,6.4277944682889885
1222,Cultura y comunicacion,2,3,6.617998968611929
1445,Fundamentos de estadistica,8,4,9.047159720601583
1414,Electricidad y magnetismo,10,4,7.144569598802418
1433,Analisis numerico,8,4,6.704702308310311
1424,Matematicas avanzadas,8,4,8.866416940287193
0119,Estructuras discretas,8,4,8.10740638130698
