clave,nombre,creditos,semestre,calificacion
1120,Algebra,8,1,9.889430635155595
1121,Calculo y geometria analitica,12,1,8.010274166138256
1123,Quimica,10,1,9.921816803020091
1122,Fundamentos de programacion,10,1,7.305070702365029
1130,Fundamentos de fisica,6,1,7.591022698106958
1220,Algebra lineal,8,2,9.799631660834196
1221,Calculo integral,8,2,9.961773908883925
1228,Mecanica,12,2,8.837306830437708
1227,Estructura de datos y algoritmos I,10,2,6.514137281967691
1124,Redaccion y exposicion de temas de ingenieria,6,2,8.967726130225838
1436,Probabilidad,8,3,7.0018118565803515
1321,Calculo vectorial,8,3,9.06552454121008
1325,Ecuaciones diferenciales,8,3,8.06385594146265
1222,Cultura y comunicacion,2,3,7.731401033540729
1317,Estructura de datos y algoritmos II,10,3,7.633826997244874
1323,Programacion orientada a objetos,10,3,9.17364177128086
1445,Fundamentos de estadistica,8,4,7.159320996080174
1414,Electricidad y magnetismo,10,4,6.178284549913741
1424,Matematicas avanzadas,8,4,8.42665011228594
0119,Estructuras discretas,8,4,6.149287693552372
1433,Analisis numerico,8,4,7.321303367757073
1503,Estructura y programacion de computadoras,8,5,9.384040003563916
0138,Dispositivos electronicos,10,5,8.148793600919817
0442,Lenguajes formales y automatas,8,5,9.154473189646929
1531,Ingenieria de software,8,5,9.258919030576873
1473,Señales y sistemas,8,5,9.762561003434566
0840,Sistemas operativos,8,6,7.788259811306562
1645,Disenio digital y moderno,10,6,7.066278671255127
1644,Bases de datos,14,6,7.552296884385424
1643,Administracion de proyectos de software,8,6,9.125795318443501
1562,Circuitos electronicos,8,6,8.733792371086409
1537,Finanzas en la ingenieria en computacion,6,7,8.259946693567553
1535,Diseño digital VLSI,8,7,9.344405854905252
0406,Inteligencia artificial,8,7,7.152539253622686
0434,Compiladores,8,7,6.860854365865848
1686,Sistemas de comunicaciones,8,7,6.491923047713119
1413,Introduccion a la economia,8,7,9.396654946792546
