clave,nombre,creditos,semestre,calificacion
1120,Algebra,8,1,6.597875872141255
1121,Calculo y geometria analitica,12,1,6.991791896058279
1123,Quimica,10,1,8.220089228355327
1130,Fundamentos de fisica,6,1,8.656083969219896
1122,Fundamentos de programacion,10,1,6.89285643495887
1220,Algebra lineal,8,2,7.545594332728164
1228,Mecanica,12,2,6.050762401730107
1124,Redaccion y exposicion de temas de ingenieria,6,2,9.044648342407992
1227,Estructura de datos y algoritmos I,10,2,9.675844699761477
1221,Calculo integral,8,2,9.988906160943392
1436,Probabilidad,8,3,8.730059774256553
1321,Calculo vectorial,8,3,7.64835956386632
1222,Cultura y comunicacion,2,3,7.241053560364928
1317,Estructura de datos y algoritmos II,10,3,6.142185261372427
1323,Programacion orientada a objetos,10,3,8.659745167890996
1325,Ecuaciones diferenciales,8,3,6.610177917828688
1445,Fundamentos de estadistica,8,4,7.877168201266316
1414,Electricidad y magnetismo,10,4,8.680344393814275
1433,Analisis numerico,8,4,7.887271968730561
1424,Matematicas avanzadas,8,4,8.79593924213573
0119,Estructuras discretas,8,4,9.23462346151518
1503,Estructura y programacion de computadoras,8,5,7.676661235808851
0442,Lenguajes formales y automatas,8,5,6.376320930131627
1473,Señales y sistemas,8,5,7.52932224317582
1531,Ingenieria de software,8,5,8.763593694801393
0138,Dispositivos electronicos,10,5,8.59694888753564
0840,Sistemas operativos,8,6,7.220671918286238
1645,Disenio digital y moderno,10,6,6.308387036698198
1644,Bases de datos,14,6,7.039225013511789
1562,Circuitos electronicos,8,6,6.791959893425483
1643,Administracion de proyectos de software,8,6,9.651138822438352
