clave,nombre,creditos,semestre,calificacion
1120,Algebra,8,1,9.704517445595647
1121,Calculo y geometria analitica,12,1,9.544831684585384
1123,Quimica,10,1,7.099364371293609
1130,Fundamentos de fisica,6,1,8.848490363580822
1122,Fundamentos de programacion,10,1,6.995226780149107
1220,Algebra lineal,8,2,8.525713891020564
1221,Calculo integral,8,2,7.588737641816991
1228,Mecanica,12,2,9.19077475011011
1124,Redaccion y exposicion de temas de ingenieria,6,2,8.9366329823971
1227,Estructura de datos y algoritmos I,10,2,7.942415093831652
