clave,nombre,creditos,semestre,calificacion
1120,Algebra,8,1,7.853532581660779
1121,Calculo y geometria analitica,12,1,8.163583425379327
1123,Quimica,10,1,6.317657627873125
1130,Fundamentos de fisica,6,1,6.2722883370184555
1122,Fundamentos de programacion,10,1,7.673544778661449
1220,Algebra lineal,8,2,6.527288485492277
1221,Calculo integral,8,2,7.222253828045149
1228,Mecanica,12,2,7.239896522478975
1227,Estructura de datos y algoritmos I,10,2,7.372574915604385
1124,Redaccion y exposicion de temas de ingenieria,6,2,8.156303372164398
1436,Probabilidad,8,3,6.250792164684581
1321,Calculo vectorial,8,3,7.439293896383472
1325,Ecuaciones diferenciales,8,3,9.871257933467357
1222,Cultura y comunicacion,2,3,9.58273777287219
1317,Estructura de datos y algoritmos II,10,3,8.52882506929701
1323,Programacion orientada a objetos,10,3,7.956687666039794
1445,Fundamentos de estadistica,8,4,6.133165183849254
1433,Analisis numerico,8,4,6.8498755500658
1424,Matematicas avanzadas,8,4,6.484918197148538
0119,Estructuras discretas,8,4,8.869822356250163
1414,Electricidad y magnetismo,10,4,7.967147794277968
1503,Estructura y programacion de computadoras,8,5,6.507569767363135
0138,Dispositivos electronicos,10,5,9.32786188848756
0442,Lenguajes formales y automatas,8,5,6.7656084641246625
1473,Señales y sistemas,8,5,7.258059191483163
1531,Ingenieria de software,8,5,8.237829345634562
0840,Sistemas operativos,8,6,6.985036912882172
1645,Disenio digital y moderno,10,6,7.23566042374685
1644,Bases de datos,14,6,7.325197519733172
1562,Circuitos electronicos,8,6,7.853883387998151
1643,Administracion de proyectos de software,8,6,9.359479539602077
1537,Finanzas en la ingenieria en computacion,6,7,9.70435783065276
1535,Diseño digital VLSI,8,7,8.45546517818215
0406,Inteligencia artificial,8,7,7.9199164600172525
0434,Compiladores,8,7,6.673345397216083
1686,Sistemas de comunicaciones,8,7,7.510450673527654
1413,Introduccion a la economia,8,7,8.130898288363024
1000,Optativa de ciencias sociales y humanidades,6,8,8.86757197051256
1672,Microcomputadoras,8,8,9.700629367892954
1052,Etica profesional,6,8,8.854634666967268
1598,Redes de datos seguras,14,8,9.067876093888607
1590,Computacion graficas e iteracion humano-computadora,10,8,6.2392301504616485
1867,Organizacion y arquitectura de computadoras,8,9,9.852153051750394
1858,Fundamentos de sistemas embebidos,8,9,8.041930906522134
1959,Sistemas distribuidos,8,9,6.907976406878552
1952,Optativa de campo de profundizacion,8,9,7.566970528368605
2080,Recursos y necesidades de Mexico,8,9,8.360989584574881
