clave,nombre,creditos,semestre,calificacion
1120,Algebra,8,1,8.475229696926634
1121,Calculo y geometria analitica,12,1,9.753893396481125
1123,Quimica,10,1,9.540878331446072
1122,Fundamentos de programacion,10,1,9.445056711670812
1130,Fundamentos de fisica,6,1,9.380738814239235
1220,Algebra lineal,8,2,8.088934238077243
1221,Calculo integral,8,2,6.2759809575710435
1228,Mecanica,12,2,7.155330809495068
1124,Redaccion y exposicion de temas de ingenieria,6,2,9.496739709166286
1227,Estructura de datos y algoritmos I,10,2,7.372121053302445
1436,Probabilidad,8,3,9.699013342316633
1321,Calculo vectorial,8,3,8.731314272363713
1325,Ecuaciones diferenciales,8,3,7.799579661969325
1222,Cultura y comunicacion,2,3,8.790276118854438
1323,Programacion orientada a objetos,10,3,9.816817156701402
1317,Estructura de datos y algoritmos II,10,3,8.482897166929328
1445,Fundamentos de estadistica,8,4,7.096239122750002
1433,Analisis numerico,8,4,6.566526273009163
1424,Matematicas avanzadas,8,4,8.22384260379441
0119,Estructuras discretas,8,4,6.470271579208603
1414,Electricidad y magnetismo,10,4,7.959441412513595
1503,Estructura y programacion de computadoras,8,5,7.776474464881625
0442,Lenguajes formales y automatas,8,5,8.949903125004244
1473,Señales y sistemas,8,5,8.519934311802778
1531,Ingenieria de software,8,5,8.12504564327309
0138,Dispositivos electronicos,10,5,9.151466819710166
0840,Sistemas operativos,8,6,7.91578276852654
1645,Disenio digital y moderno,10,6,8.168763615425798
1562,Circuitos electronicos,8,6,8.206338498436882
1643,Administracion de proyectos de software,8,6,8.415950916741302
1644,Bases de datos,14,6,7.743889230570225
1537,Finanzas en la ingenieria en computacion,6,7,7.803869797890864
1535,Diseño digital VLSI,8,7,6.146245047189734
0434,Compiladores,8,7,6.178579841737113
1686,Sistemas de comunicaciones,8,7,6.3000506311961235
1413,Introduccion a la economia,8,7,9.301076859185617
0406,Inteligencia artificial,8,7,9.519884530251604
1000,Optativa de ciencias sociales y humanidades,6,8,6.994370846426369
1672,Microcomputadoras,8,8,8.096460994871832
1590,Computacion graficas e iteracion humano-computadora,10,8,9.625046412309217
1052,Etica profesional,6,8,6.6163054201891995
1598,Redes de datos seguras,14,8,6.9378845133502605
1867,Organizacion y arquitectura de computadoras,8,9,7.564685846593394
1858,Fundamentos de sistemas embebidos,8,9,6.139214649220136
1959,Sistemas distribuidos,8,9,6.169637934407996
1952,Optativa de campo de profundizacion,8,9,7.875047325490556
2080,Recursos y necesidades de Mexico,8,9,8.211545486460759
