clave,nombre,creditos,semestre,calificacion
1120,Algebra,8,1,6.349119273191842
1121,Calculo y geometria analitica,12,1,6.853469250077777
1123,Quimica,10,1,8.762449047233794
1130,Fundamentos de fisica,6,1,8.551414650216692
1122,Fundamentos de programacion,10,1,7.943023147180201
1220,Algebra lineal,8,2,8.991297437657364
1221,Calculo integral,8,2,7.84199288664561
1228,Mecanica,12,2,6.16048807683747
1124,Redaccion y exposicion de temas de ingenieria,6,2,7.9355824640351065
1227,Estructura de datos y algoritmos I,10,2,7.988722565400703
1436,Probabilidad,8,3,6.222551040243182
1321,Calculo vectorial,8,3,7.169020709195328
1325,Ecuaciones diferenciales,8,3,8.495284258164897
1222,Cultura y comunicacion,2,3,6.57936308127679
1317,Estructura de datos y algoritmos II,10,3,7.007588477447388
1323,Programacion orientada a objetos,10,3,8.288587629133488
