clave,nombre,creditos,semestre,calificacion
1120,Algebra,8,1,9.363061434411097
1121,Calculo y geometria analitica,12,1,9.36728579345325
1123,Quimica,10,1,8.411723071000452
1130,Fundamentos de fisica,6,1,6.367276342846578
1122,Fundamentos de programacion,10,1,9.97577237558747
1220,Algebra lineal,8,2,7.416609713224501
1221,Calculo integral,8,2,8.90111280822287
1228,Mecanica,12,2,8.014646814651604
1124,Redaccion y exposicion de temas de ingenieria,6,2,6.612022907065442
1227,Estructura de datos y algoritmos I,10,2,7.2389442611589505
1436,Probabilidad,8,3,8.066467770487833
1321,Calculo vectorial,8,3,7.611526789361821
1222,Cultura y comunicacion,2,3,7.270465877043943
1317,Estructura de datos y algoritmos II,10,3,6.221497789949144
1323,Programacion orientada a objetos,10,3,7.308702555219387
1325,Ecuaciones diferenciales,8,3,7.021789987312888
1445,Fundamentos de estadistica,8,4,7.833340146600298
1414,Electricidad y magnetismo,10,4,6.593849608019605
1433,Analisis numerico,8,4,8.971176940034855
1424,Matematicas avanzadas,8,4,6.1870030844317565
0119,Estructuras discretas,8,4,7.633614814206307
1503,Estructura y programacion de computadoras,8,5,6.618077658105525
0138,Dispositivos electronicos,10,5,8.779462248082764
0442,Lenguajes formales y automatas,8,5,7.852947865510984
1473,Señales y sistemas,8,5,8.38508340793363
1531,Ingenieria de software,8,5,6.038960610762569
0840,Sistemas operativos,8,6,7.379957383633151
1645,Disenio digital y moderno,10,6,8.7320590756247
1644,Bases de datos,14,6,8.830997851590748
1562,Circuitos electronicos,8,6,9.443790661887876
1643,Administracion de proyectos de software,8,6,6.9911494919078425
1537,Finanzas en la ingenieria en computacion,6,7,7.862644680553226
1535,Diseño digital VLSI,8,7,8.81448970487482
0406,Inteligencia artificial,8,7,6.68523951262171
0434,Compiladores,8,7,9.09146851307236
1686,Sistemas de comunicaciones,8,7,9.492156814218907
1413,Introduccion a la economia,8,7,7.946682196944774
1672,Microcomputadoras,8,8,8.149626447020456
1590,Computacion graficas e iteracion humano-computadora,10,8,7.102843531993962
1052,Etica profesional,6,8,9.503191642036947
1598,Redes de datos seguras,14,8,9.64605222892921
1000,Optativa de ciencias sociales y humanidades,6,8,6.40684202148209
1867,Organizacion y arquitectura de computadoras,8,9,6.189221282384532
1858,Fundamentos de sistemas embebidos,8,9,7.217300696660636
1959,Sistemas distribuidos,8,9,9.045258482704202
1952,Optativa de campo de profundizacion,8,9,8.657091031040911
2080,Recursos y necesidades de Mexico,8,9,8.574468526267658
2022,Administracion de servicios de Internet,8,10,6.3531024570354955
2012,Bases de datos distribuidas,8,10,9.109307597021346
2087,Computo  movil,6,10,8.393519339377235
2310,Reconocimiento de patrones,6,10,9.194230925826819
2432,Temas selectos de ingenieria en computacion I,6,10,7.981590983366852
2111,Temas selectos de ingenieria en computacion II,6,10,9.281586309433091
