clave,nombre,creditos,semestre,calificacion
1120,Algebra,8,1,9.536012263546839
1121,Calculo y geometria analitica,12,1,9.31304195892406
1123,Quimica,10,1,6.289181026688576
1130,Fundamentos de fisica,6,1,9.009434655999717
1122,Fundamentos de programacion,10,1,8.435375739238705
1220,Algebra lineal,8,2,7.832011762053659
1221,Calculo integral,8,2,9.454609740966205
1124,Redaccion y exposicion de temas de ingenieria,6,2,6.767013505679264
1227,Estructura de datos y algoritmos I,10,2,9.97231244361585
1228,Mecanica,12,2,7.44517779369416
1436,Probabilidad,8,3,9.58831418475232
1321,Calculo vectorial,8,3,9.784989224612445
1325,Ecuaciones diferenciales,8,3,8.971709883288245
1222,Cultura y comunicacion,2,3,8.577762285819102
1317,Estructura de datos y algoritmos II,10,3,7.31841933204576
1323,Programacion orientada a objetos,10,3,6.034449506066972
1445,Fundamentos de estadistica,8,4,7.180387003590251
1414,Electricidad y magnetismo,10,4,6.126213903847741
1433,Analisis numerico,8,4,7.052576164846986
1424,Matematicas avanzadas,8,4,9.822183668182547
0119,Estructuras discretas,8,4,6.325119070397917
1503,Estructura y programacion de computadoras,8,5,7.8435687012599935
0138,Dispositivos electronicos,10,5,6.714592406376774
0442,Lenguajes formales y automatas,8,5,8.661121821413543
1473,Señales y sistemas,8,5,6.584300847999355
1531,Ingenieria de software,8,5,8.072928680889609
0840,Sistemas operativos,8,6,6.215075912734214
1645,Disenio digital y moderno,10,6,8.284363818279516
1644,Bases de datos,14,6,9.724348420317344
1562,Circuitos electronicos,8,6,9.006914878695213
1643,Administracion de proyectos de software,8,6,8.643516710670092
