clave,nombre,creditos,semestre,calificacion
1120,Algebra,8,1,7.462846933990248
1121,Calculo y geometria analitica,12,1,6.878251158435885
1123,Quimica,10,1,6.44125647470951
1130,Fundamentos de fisica,6,1,8.373241635141941
1122,Fundamentos de programacion,10,1,9.897435401340372
1220,Algebra lineal,8,2,7.393333213174869
1221,Calculo integral,8,2,9.121511933818624
1124,Redaccion y exposicion de temas de ingenieria,6,2,9.737036988387517
1227,Estructura de datos y algoritmos I,10,2,6.565828458681023
1228,Mecanica,12,2,9.184743040810517
