clave,nombre,creditos,semestre,calificacion
1120,Algebra,8,1,8.454757764047432
1123,Quimica,10,1,8.7364343957757
1130,Fundamentos de fisica,6,1,8.063851884913525
1122,Fundamentos de programacion,10,1,6.211595741051179
1121,Calculo y geometria analitica,12,1,8.686666941127342
1220,Algebra lineal,8,2,8.182779635215297
1221,Calculo integral,8,2,6.55730624073359
1228,Mecanica,12,2,9.450167723357527
1227,Estructura de datos y algoritmos I,10,2,8.332468118336473
1124,Redaccion y exposicion de temas de ingenieria,6,2,9.70654558957318
1436,Probabilidad,8,3,8.31865843802087
1321,Calculo vectorial,8,3,9.52072323844353
1325,Ecuaciones diferenciales,8,3,9.687677160857142
1222,Cultura y comunicacion,2,3,8.444043835024715
1317,Estructura de datos y algoritmos II,10,3,8.093929916932359
1323,Programacion orientada a objetos,10,3,7.356815654945567
1445,Fundamentos de estadistica,8,4,9.065506509148234
1414,Electricidad y magnetismo,10,4,7.278943913736057
1433,Analisis numerico,8,4,6.860929797230494
0119,Estructuras discretas,8,4,9.566561282621867
1424,Matematicas avanzadas,8,4,7.387668284144302
0138,Dispositivos electronicos,10,5,6.082975782771169
0442,Lenguajes formales y automatas,8,5,9.052079079590165
1473,Señales y sistemas,8,5,8.009174743852235
1531,Ingenieria de software,8,5,8.401066851049345
1503,Estructura y programacion de computadoras,8,5,9.950349626230253
0840,Sistemas operativos,8,6,6.033555161264184
1644,Bases de datos,14,6,8.466844717078041
1562,Circuitos electronicos,8,6,7.977532582771216
1643,Administracion de proyectos de software,8,6,9.73949201911906
1645,Disenio digital y moderno,10,6,6.581115329999223
1537,Finanzas en la ingenieria en computacion,6,7,9.46187797421551
1535,Diseño digital VLSI,8,7,8.551407930538884
0406,Inteligencia artificial,8,7,6.989602164149499
0434,Compiladores,8,7,6.253108703079597
1686,Sistemas de comunicaciones,8,7,6.085443022877721
1413,Introduccion a la economia,8,7,9.472451144153819
1000,Optativa de ciencias sociales y humanidades,6,8,9.158440240964772
1672,Microcomputadoras,8,8,6.846348290063028
1590,Computacion graficas e iteracion humano-computadora,10,8,8.64565423143722
1052,Etica profesional,6,8,6.899178942182498
1598,Redes de datos seguras,14,8,6.131664897028202
1867,Organizacion y arquitectura de computadoras,8,9,8.53066678207028
1858,Fundamentos de sistemas embebidos,8,9,6.009140662785233
1952,Optativa de campo de profundizacion,8,9,9.830428007269216
2080,Recursos y necesidades de Mexico,8,9,7.082943815822673
1959,Sistemas distribuidos,8,9,8.79313823511814
2022,Administracion de servicios de Internet,8,10,8.70165211716429
2012,Bases de datos distribuidas,8,10,9.970568207800667
2087,Computo  movil,6,10,8.017966664007938
2310,Reconocimiento de patrones,6,10,9.983103125571791
2111,Temas selectos de ingenieria en computacion II,6,10,9.149660694692027
2432,Temas selectos de ingenieria en computacion I,6,10,8.346459308873312
