clave,nombre,creditos,semestre,calificacion
1120,Algebra,8,1,9.93156864415861
1121,Calculo y geometria analitica,12,1,9.270009759441786
1123,Quimica,10,1,7.1913649810331215
1130,Fundamentos de fisica,6,1,8.483292583952021
1122,Fundamentos de programacion,10,1,7.169905431348181
1220,Algebra lineal,8,2,8.616550901897881
1221,Calculo integral,8,2,6.318458667199225
1228,Mecanica,12,2,8.62224306987671
1227,Estructura de datos y algoritmos I,10,2,9.418476669535396
1124,Redaccion y exposicion de temas de ingenieria,6,2,8.509958487404486
1436,Probabilidad,8,3,7.712945692032896
1321,Calculo vectorial,8,3,8.919945832478138
1325,Ecuaciones diferenciales,8,3,8.322211248164038
1222,Cultura y comunicacion,2,3,6.196005113563933
1317,Estructura de datos y algoritmos II,10,3,6.835941806640211
1323,Programacion orientada a objetos,10,3,8.241106062617543
1445,Fundamentos de estadistica,8,4,9.247078615933916
1414,Electricidad y magnetismo,10,4,9.142603638839145
1433,Analisis numerico,8,4,8.238362993119065
1424,Matematicas avanzadas,8,4,9.790876916448253
0119,Estructuras discretas,8,4,7.3137359809546325
1503,Estructura y programacion de computadoras,8,5,7.458270100509379
0138,Dispositivos electronicos,10,5,9.514480249259375
1473,Señales y sistemas,8,5,8.08953769106856
1531,Ingenieria de software,8,5,7.664821033003037
0442,Lenguajes formales y automatas,8,5,8.978223268993498
