clave,nombre,creditos,semestre,calificacion
1120,Algebra,8,1,9.009600851128086
1121,Calculo y geometria analitica,12,1,9.223339331673621
1123,Quimica,10,1,6.231046677839933
1122,Fundamentos de programacion,10,1,9.989599758313062
1130,Fundamentos de fisica,6,1,7.098954996329143
1220,Algebra lineal,8,2,8.312912632630972
1221,Calculo integral,8,2,6.571574684040973
1228,Mecanica,12,2,8.856649857595405
1124,Redaccion y exposicion de temas de ingenieria,6,2,7.046751521236022
1227,Estructura de datos y algoritmos I,10,2,7.854635834063378
1436,Probabilidad,8,3,9.594050334880777
1321,Calculo vectorial,8,3,8.05167994561364
1325,Ecuaciones diferenciales,8,3,6.746535044022865
1222,Cultura y comunicacion,2,3,9.509242724960265
1317,Estructura de datos y algoritmos II,10,3,6.250455368315114
1323,Programacion orientada a objetos,10,3,8.606407692123764
1445,Fundamentos de estadistica,8,4,7.677572770150134
1414,Electricidad y magnetismo,10,4,7.348813762672128
1433,Analisis numerico,8,4,8.129946085614904
1424,Matematicas avanzadas,8,4,7.459062138164635
0119,Estructuras discretas,8,4,6.9458473181608245
1503,Estructura y programacion de computadoras,8,5,9.852737192970267
0138,Dispositivos electronicos,10,5,9.445740535550053
0442,Lenguajes formales y automatas,8,5,9.258498484853803
1473,Señales y sistemas,8,5,9.999094933485349
1531,Ingenieria de software,8,5,6.235095440729523
0840,Sistemas operativos,8,6,8.26886626313716
1645,Disenio digital y moderno,10,6,7.05155591628394
1562,Circuitos electronicos,8,6,9.185933627475837
1643,Administracion de proyectos de software,8,6,7.270589537484325
1644,Bases de datos,14,6,6.368265415694871
1537,Finanzas en la ingenieria en computacion,6,7,8.91335158728089
1535,Diseño digital VLSI,8,7,8.239280705772241
0406,Inteligencia artificial,8,7,6.352524338399855
0434,Compiladores,8,7,7.489410629221399
1686,Sistemas de comunicaciones,8,7,7.209109226218327
1413,Introduccion a la economia,8,7,7.799416544989159
