clave,nombre,creditos,semestre,calificacion
1120,Algebra,8,1,9.744411322802929
1121,Calculo y geometria analitica,12,1,7.747596222784095
1123,Quimica,10,1,9.851037050730918
1130,Fundamentos de fisica,6,1,8.90175627314025
1122,Fundamentos de programacion,10,1,9.664354456754364
1220,Algebra lineal,8,2,7.990819507412265
1221,Calculo integral,8,2,8.540083916160519
1228,Mecanica,12,2,7.6160229088373
1124,Redaccion y exposicion de temas de ingenieria,6,2,9.544763356596416
1227,Estructura de datos y algoritmos I,10,2,6.447044739377961
1436,Probabilidad,8,3,7.564459094835506
1321,Calculo vectorial,8,3,7.397222546269048
1325,Ecuaciones diferenciales,8,3,6.658669622132121
1222,Cultura y comunicacion,2,3,9.613286683440194
1317,Estructura de datos y algoritmos II,10,3,7.474708045237227
1323,Programacion orientada a objetos,10,3,7.0159553089995566
1445,Fundamentos de estadistica,8,4,7.080223308521786
1414,Electricidad y magnetismo,10,4,6.5535296229867885
1433,Analisis numerico,8,4,6.319213531032538
1424,Matematicas avanzadas,8,4,7.940266349398351
0119,Estructuras discretas,8,4,8.47256372138731
1503,Estructura y programacion de computadoras,8,5,7.323680308488671
0138,Dispositivos electronicos,10,5,8.892944404729638
0442,Lenguajes formales y automatas,8,5,7.001460089310744
1473,Señales y sistemas,8,5,9.23351216203365
1531,Ingenieria de software,8,5,8.993265076195438
0840,Sistemas operativos,8,6,9.310396852178805
1645,Disenio digital y moderno,10,6,6.031720403366599
1562,Circuitos electronicos,8,6,7.50311564534084
1643,Administracion de proyectos de software,8,6,7.499345013580159
1644,Bases de datos,14,6,8.43995876458124
1537,Finanzas en la ingenieria en computacion,6,7,7.1953382995462345
1535,Diseño digital VLSI,8,7,9.63472603801915
0406,Inteligencia artificial,8,7,9.822029680640323
0434,Compiladores,8,7,8.397084958691583
1686,Sistemas de comunicaciones,8,7,6.051753999927222
1413,Introduccion a la economia,8,7,9.953954842099158
