clave,nombre,creditos,semestre,calificacion
1120,Algebra,8,1,8.476984942836053
1121,Calculo y geometria analitica,12,1,8.59648168787156
1123,Quimica,10,1,9.315230375624566
1130,Fundamentos de fisica,6,1,7.2297437009358525
1122,Fundamentos de programacion,10,1,9.163629164379424
1220,Algebra lineal,8,2,6.220224320841722
1221,Calculo integral,8,2,6.863121177290042
1228,Mecanica,12,2,8.766020662456334
1227,Estructura de datos y algoritmos I,10,2,9.478667965444886
1124,Redaccion y exposicion de temas de ingenieria,6,2,8.986406303177908
1436,Probabilidad,8,3,6.659564959323937
1321,Calculo vectorial,8,3,9.240409435647978
1222,Cultura y comunicacion,2,3,8.675495742014592
1317,Estructura de datos y algoritmos II,10,3,8.672108528719598
1323,Programacion orientada a objetos,10,3,6.025995721918646
1325,Ecuaciones diferenciales,8,3,6.267555825169195
1445,Fundamentos de estadistica,8,4,6.916638872011051
1414,Electricidad y magnetismo,10,4,6.102546431783724
1433,Analisis numerico,8,4,7.711070480668081
1424,Matematicas avanzadas,8,4,8.597180859195873
0119,Estructuras discretas,8,4,7.86414549335016
1503,Estructura y programacion de computadoras,8,5,7.288743481618037
0138,Dispositivos electronicos,10,5,9.540539372064075
0442,Lenguajes formales y automatas,8,5,9.767732791839862
1473,Señales y sistemas,8,5,8.410450682563422
1531,Ingenieria de software,8,5,8.934349346943877
0840,Sistemas operativos,8,6,6.83704690410276
1645,Disenio digital y moderno,10,6,9.628266497336622
1644,Bases de datos,14,6,9.239293635244234
1562,Circuitos electronicos,8,6,8.029497552025164
1643,Administracion de proyectos de software,8,6,6.80139471472747
