clave,nombre,creditos,semestre,calificacion
1120,Algebra,8,1,8.7187512204233
1121,Calculo y geometria analitica,12,1,6.504333462905789
1123,Quimica,10,1,8.697003931974436
1130,Fundamentos de fisica,6,1,8.350191105051893
1122,Fundamentos de programacion,10,1,9.797422661437778
1220,Algebra lineal,8,2,7.98428813888312
1221,Calculo integral,8,2,9.87851782600542
1228,Mecanica,12,2,7.380582085834218
1124,Redaccion y exposicion de temas de ingenieria,6,2,8.54551892396746
1227,Estructura de datos y algoritmos I,10,2,9.142808822318305
1436,Probabilidad,8,3,7.8824098090035735
1321,Calculo vectorial,8,3,9.963417345526157
1325,Ecuaciones diferenciales,8,3,8.0349868756621
1317,Estructura de datos y algoritmos II,10,3,7.4344826710517875
1323,Programacion orientada a objetos,10,3,8.193792346084216
1222,Cultura y comunicacion,2,3,6.901090925296921
