clave,nombre,creditos,semestre,calificacion
1120,Algebra,8,1,7.318824143784006
1121,Calculo y geometria analitica,12,1,8.215302450707494
1123,Quimica,10,1,6.004805569887917
1130,Fundamentos de fisica,6,1,8.771080858921497
1122,Fundamentos de programacion,10,1,7.761312355181285
1220,Algebra lineal,8,2,9.986964231096096
1221,Calculo integral,8,2,6.694023795207091
1228,Mecanica,12,2,6.288344349289204
1124,Redaccion y exposicion de temas de ingenieria,6,2,8.218221005292367
1227,Estructura de datos y algoritmos I,10,2,6.982515286756289
1436,Probabilidad,8,3,9.184212617577602
1321,Calculo vectorial,8,3,7.856563651082599
1325,Ecuaciones diferenciales,8,3,6.528637539149332
1222,Cultura y comunicacion,2,3,7.6088078555117615
1317,Estructura de datos y algoritmos II,10,3,9.707800772469668
1323,Programacion orientada a objetos,10,3,8.774522233744179
1445,Fundamentos de estadistica,8,4,6.777247663879797
1414,Electricidad y magnetismo,10,4,9.253233426201822
1433,Analisis numerico,8,4,6.033434062147446
1424,Matematicas avanzadas,8,4,8.194790059725639
0119,Estructuras discretas,8,4,8.163758413877177
