clave,nombre,creditos,semestre,calificacion
1120,Algebra,8,1,7.17542978421463
1121,Calculo y geometria analitica,12,1,7.50864386190708
1123,Quimica,10,1,8.481864797710166
1130,Fundamentos de fisica,6,1,9.26322221418268
1122,Fundamentos de programacion,10,1,7.631261180632242
1220,Algebra lineal,8,2,9.57709975999776
1221,Calculo integral,8,2,8.927503471575712
1228,Mecanica,12,2,9.857592271391495
1124,Redaccion y exposicion de temas de ingenieria,6,2,9.65452673409372
1227,Estructura de datos y algoritmos I,10,2,8.332727563207653
1436,Probabilidad,8,3,9.557352510449954
1321,Calculo vectorial,8,3,6.410335389461165
1325,Ecuaciones diferenciales,8,3,6.651457742754895
1317,Estructura de datos y algoritmos II,10,3,8.419476178758206
1323,Programacion orientada a objetos,10,3,8.343280682617408
1222,Cultura y comunicacion,2,3,7.907666614273403
1445,Fundamentos de estadistica,8,4,7.120074914900673
1433,Analisis numerico,8,4,7.624034320918616
1424,Matematicas avanzadas,8,4,8.62031363216153
0119,Estructuras discretas,8,4,8.046949398235105
1414,Electricidad y magnetismo,10,4,8.105338405809308
1503,Estructura y programacion de computadoras,8,5,9.599967369142522
0138,Dispositivos electronicos,10,5,9.660330692226703
0442,Lenguajes formales y automatas,8,5,6.8897589552696985
1473,Señales y sistemas,8,5,9.361881977856443
1531,Ingenieria de software,8,5,6.304229246092952
