clave,nombre,creditos,semestre,calificacion
1120,Algebra,8,1,9.328085279130974
1121,Calculo y geometria analitica,12,1,9.435348457552315
1123,Quimica,10,1,7.684028979435652
1130,Fundamentos de fisica,6,1,7.416726561791268
1122,Fundamentos de programacion,10,1,6.577529951882013
1220,Algebra lineal,8,2,7.114282623798507
1221,Calculo integral,8,2,7.868846143611149
1228,Mecanica,12,2,8.891666306686476
1124,Redaccion y exposicion de temas de ingenieria,6,2,7.296083121221963
1227,Estructura de datos y algoritmos I,10,2,7.5348053896555545
