clave,nombre,creditos,semestre,calificacion
1120,Algebra,8,1,9.373730017955545
1121,Calculo y geometria analitica,12,1,9.178644244471068
1130,Fundamentos de fisica,6,1,7.860627066001552
1122,Fundamentos de programacion,10,1,9.36455490217957
1123,Quimica,10,1,8.814838501549925
1220,Algebra lineal,8,2,6.473392077420284
1221,Calculo integral,8,2,6.7082635677141464
1228,Mecanica,12,2,9.6918901127802
1124,Redaccion y exposicion de temas de ingenieria,6,2,6.977937603762616
1227,Estructura de datos y algoritmos I,10,2,8.417678285894581
1436,Probabilidad,8,3,9.714957559579881
1321,Calculo vectorial,8,3,9.830348416819575
1325,Ecuaciones diferenciales,8,3,8.082054295150058
1222,Cultura y comunicacion,2,3,7.683824658634173
1317,Estructura de datos y algoritmos II,10,3,9.878782478239163
1323,Programacion orientada a objetos,10,3,8.872833647898453
