clave,nombre,creditos,semestre,calificacion
1120,Algebra,8,1,8.479049029466385
1121,Calculo y geometria analitica,12,1,8.251424140935509
1123,Quimica,10,1,6.754860068216852
1130,Fundamentos de fisica,6,1,9.540839869621248
1122,Fundamentos de programacion,10,1,7.691655056500896
1220,Algebra lineal,8,2,6.752905789574017
1221,Calculo integral,8,2,9.466413478819852
1228,Mecanica,12,2,9.340732016702376
1227,Estructura de datos y algoritmos I,10,2,7.148306462058384
1124,Redaccion y exposicion de temas de ingenieria,6,2,6.019999266048893
1436,Probabilidad,8,3,7.344339371623346
1321,Calculo vectorial,8,3,6.179719771788868
1325,Ecuaciones diferenciales,8,3,7.087169403161431
1317,Estructura de datos y algoritmos II,10,3,9.064803793577312
1323,Programacion orientada a objetos,10,3,9.961711910536682
1222,Cultura y comunicacion,2,3,6.705417295219062
1445,Fundamentos de estadistica,8,4,8.803346049349914
1414,Electricidad y magnetismo,10,4,6.532850635926467
1433,Analisis numerico,8,4,6.324470435293779
1424,Matematicas avanzadas,8,4,9.42449198812414
0119,Estructuras discretas,8,4,9.679252455453856
1503,Estructura y programacion de computadoras,8,5,7.409160272263895
0138,Dispositivos electronicos,10,5,9.262562190766413
0442,Lenguajes formales y automatas,8,5,9.848664195826192
1473,Señales y sistemas,8,5,6.0246919936443355
1531,Ingenieria de software,8,5,6.56466503209694
1645,Disenio digital y moderno,10,6,7.397444579051866
1644,Bases de datos,14,6,8.636896582988868
1562,Circuitos electronicos,8,6,8.760927122207644
1643,Administracion de proyectos de software,8,6,9.557183315305885
0840,Sistemas operativos,8,6,8.487825104890824
