clave,nombre,creditos,semestre,calificacion
1120,Algebra,8,1,9.447549061156565
1123,Quimica,10,1,9.093651788996633
1130,Fundamentos de fisica,6,1,8.614177940520946
1122,Fundamentos de programacion,10,1,8.971366923074266
1121,Calculo y geometria analitica,12,1,6.9438951618744085
1220,Algebra lineal,8,2,7.492578266013486
1221,Calculo integral,8,2,8.754806249108638
1228,Mecanica,12,2,7.400791864577388
1124,Redaccion y exposicion de temas de ingenieria,6,2,9.865729421617157
1227,Estructura de datos y algoritmos I,10,2,6.7671337457143395
1436,Probabilidad,8,3,6.314297684132555
1325,Ecuaciones diferenciales,8,3,6.1918786262895225
1222,Cultura y comunicacion,2,3,7.828195349638883
1317,Estructura de datos y algoritmos II,10,3,8.486456393369249
1323,Programacion orientada a objetos,10,3,8.146188096818461
1321,Calculo vectorial,8,3,6.428848388548355
1414,Electricidad y magnetismo,10,4,9.2986801268942
1433,Analisis numerico,8,4,6.034911258947562
1424,Matematicas avanzadas,8,4,8.207182784177053
0119,Estructuras discretas,8,4,9.10287449819608
1445,Fundamentos de estadistica,8,4,8.6709552266813
1503,Estructura y programacion de computadoras,8,5,9.946970380731933
0138,Dispositivos electronicos,10,5,7.7623410903258225
0442,Lenguajes formales y automatas,8,5,6.680256124178416
1473,Señales y sistemas,8,5,6.197627703304226
1531,Ingenieria de software,8,5,8.640106666246373
0840,Sistemas operativos,8,6,7.297754794242053
1645,Disenio digital y moderno,10,6,7.138979408368643
1644,Bases de datos,14,6,8.175555755239335
1643,Administracion de proyectos de software,8,6,7.29680078766093
1562,Circuitos electronicos,8,6,9.818574897517118
